img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,3.949,-1.738,-1.500,0.009,0.990,0.001,0.001,0.000,0.000
00001,3.775,-1.745,-2.015,0.018,0.979,0.001,0.002,0.000,0.000
00002,3.610,-1.195,-2.452,0.033,0.958,0.003,0.005,0.000,0.000
00003,3.520,-0.679,-3.057,0.049,0.939,0.005,0.007,0.000,0.000
00004,3.468,-0.399,-3.056,0.064,0.920,0.006,0.009,0.000,0.000
00005,3.433,-0.295,-2.801,0.062,0.924,0.006,0.008,0.000,0.000
00006,3.402,-0.268,-2.929,0.069,0.914,0.007,0.010,0.000,0.000
00007,3.367,-0.439,-3.353,0.069,0.911,0.007,0.012,0.000,0.000
00008,3.307,-0.637,-3.773,0.060,0.922,0.007,0.010,0.000,0.000
00009,3.229,-1.011,-4.470,0.055,0.928,0.008,0.009,0.000,0.000
00010,3.097,-1.544,-4.940,0.058,0.923,0.010,0.009,0.000,0.000
00011,2.914,-1.704,-5.037,0.068,0.907,0.013,0.012,0.000,0.000
00012,2.743,-1.701,-5.299,0.047,0.932,0.011,0.009,0.000,0.000
00013,2.565,-1.499,-5.894,0.035,0.947,0.009,0.010,0.000,0.000
00014,2.434,-1.180,-6.651,0.029,0.955,0.007,0.008,0.000,0.000
00015,2.333,-0.891,-7.451,0.030,0.955,0.007,0.008,0.000,0.000
00016,2.255,-0.695,-8.518,0.037,0.947,0.008,0.008,0.000,0.000
00017,2.200,-0.336,-9.772,0.032,0.955,0.006,0.007,0.000,0.000
00018,2.171,-0.266,-9.737,0.042,0.940,0.009,0.008,0.000,0.000
00019,2.131,-0.693,-9.219,0.042,0.940,0.010,0.008,0.000,0.000
00020,2.025,-1.173,-8.706,0.042,0.938,0.011,0.009,0.000,0.000
00021,1.900,-1.326,-8.477,0.030,0.955,0.010,0.005,0.000,0.000
00022,1.765,-1.292,-7.737,0.039,0.942,0.012,0.006,0.000,0.000
00023,1.661,-0.589,-7.389,0.036,0.948,0.010,0.006,0.000,0.000
00024,1.631,-0.133,-7.440,0.035,0.949,0.009,0.006,0.000,0.000
00025,1.627,0.009,-7.298,0.077,0.890,0.018,0.015,0.000,0.000
00026,1.634,0.090,-7.097,0.143,0.792,0.033,0.031,0.000,0.000
00027,1.643,0.096,-7.078,0.171,0.746,0.033,0.049,0.000,0.000
00028,1.652,0.069,-6.632,0.234,0.663,0.034,0.069,0.000,0.000
00029,1.658,0.027,-5.865,0.300,0.556,0.032,0.112,0.000,0.000
00030,1.659,-0.012,-4.706,0.263,0.590,0.027,0.120,0.000,0.000
00031,1.661,0.018,-3.046,0.235,0.635,0.025,0.105,0.000,0.000
00032,1.657,-0.092,-1.582,0.248,0.650,0.026,0.075,0.000,0.000
00033,1.639,-0.239,-0.230,0.216,0.687,0.020,0.077,0.000,0.000
00034,1.601,-0.394,1.722,0.247,0.670,0.027,0.056,0.000,0.000
00035,1.560,-0.423,3.146,0.289,0.623,0.023,0.066,0.000,0.000
00036,1.515,-0.479,4.004,0.235,0.689,0.019,0.056,0.000,0.000
00037,1.460,-0.622,5.173,0.146,0.803,0.014,0.037,0.000,0.000
00038,1.388,-0.657,6.561,0.198,0.751,0.022,0.030,0.000,0.000
00039,1.328,-0.390,7.524,0.313,0.605,0.036,0.046,0.000,0.000
00040,1.301,-0.189,8.480,0.316,0.604,0.042,0.039,0.000,0.000
00041,1.287,-0.104,9.263,0.275,0.644,0.034,0.047,0.000,0.000
00042,1.278,-0.088,9.891,0.201,0.735,0.042,0.022,0.000,0.000
00043,1.265,-0.129,10.451,0.149,0.798,0.029,0.025,0.000,0.000
00044,1.252,-0.127,10.928,0.175,0.744,0.052,0.029,0.000,0.000
00045,1.245,-0.029,11.345,0.192,0.693,0.077,0.038,0.000,0.000
00046,1.246,0.028,11.570,0.181,0.690,0.073,0.056,0.000,0.000
00047,1.254,0.144,11.598,0.410,0.339,0.136,0.115,0.000,0.000
00048,1.299,0.657,12.248,0.354,0.391,0.117,0.137,0.001,0.000
00049,1.382,0.923,13.063,0.390,0.330,0.092,0.187,0.000,0.000
00050,1.492,1.069,13.588,0.384,0.356,0.110,0.149,0.000,0.000
00051,1.603,1.118,14.407,0.423,0.314,0.109,0.154,0.000,0.000
00052,1.711,1.099,14.873,0.401,0.359,0.093,0.147,0.000,0.000
00053,1.822,0.834,15.350,0.530,0.250,0.080,0.139,0.000,0.000
00054,1.898,0.584,16.292,0.654,0.161,0.073,0.112,0.000,0.000
00055,1.952,0.380,16.111,0.656,0.174,0.089,0.081,0.000,0.000
00056,1.975,0.058,15.363,0.678,0.173,0.075,0.074,0.000,0.000
00057,1.973,-0.068,15.289,0.656,0.160,0.100,0.083,0.000,0.000
00058,1.970,-0.028,15.285,0.638,0.146,0.113,0.102,0.000,0.000
00059,1.959,-0.143,14.701,0.604,0.127,0.133,0.135,0.000,0.000
00060,1.949,-0.110,13.724,0.566,0.144,0.128,0.161,0.001,0.001
00061,1.942,-0.021,13.239,0.530,0.142,0.139,0.187,0.001,0.001
00062,1.951,0.081,12.496,0.510,0.154,0.194,0.141,0.001,0.001
00063,1.964,0.126,11.370,0.561,0.115,0.170,0.153,0.001,0.001
00064,1.978,0.138,10.282,0.554,0.132,0.189,0.123,0.001,0.001
00065,1.992,0.128,9.012,0.449,0.240,0.196,0.113,0.001,0.001
00066,2.003,0.122,7.128,0.418,0.289,0.189,0.102,0.001,0.001
00067,2.012,0.072,5.748,0.366,0.336,0.203,0.092,0.001,0.001
00068,2.015,0.021,4.937,0.310,0.342,0.292,0.055,0.001,0.001
00069,2.014,0.003,4.430,0.221,0.433,0.308,0.036,0.001,0.001
00070,2.005,-0.079,4.520,0.208,0.426,0.332,0.033,0.001,0.001
00071,1.994,-0.054,4.979,0.182,0.443,0.337,0.036,0.001,0.001
00072,1.990,0.017,5.613,0.157,0.556,0.258,0.028,0.001,0.001
00073,1.991,0.066,6.365,0.145,0.567,0.248,0.039,0.001,0.001
00074,1.992,0.060,7.044,0.134,0.533,0.300,0.031,0.001,0.001
00075,1.991,0.036,7.788,0.170,0.363,0.431,0.034,0.001,0.001
00076,1.990,0.053,8.770,0.161,0.344,0.460,0.033,0.001,0.001
00077,1.990,0.025,9.723,0.161,0.367,0.426,0.043,0.002,0.001
00078,1.990,0.060,10.410,0.123,0.507,0.328,0.040,0.002,0.001
00079,1.997,0.145,10.845,0.111,0.474,0.372,0.040,0.002,0.001
00080,2.015,0.287,11.245,0.085,0.575,0.315,0.022,0.001,0.001
00081,2.047,0.416,11.524,0.081,0.578,0.313,0.026,0.002,0.001
00082,2.093,0.516,12.240,0.074,0.491,0.408,0.025,0.001,0.001
00083,2.141,0.512,13.031,0.062,0.465,0.445,0.026,0.001,0.001
00084,2.186,0.466,14.021,0.059,0.426,0.492,0.022,0.001,0.001
00085,2.234,0.483,15.297,0.058,0.337,0.586,0.018,0.001,0.001
00086,2.281,0.499,16.376,0.089,0.133,0.759,0.019,0.000,0.000
