img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,12.078,0.845,2.396,0.029,0.964,0.004,0.002,0.000,0.000
00001,12.167,0.757,2.448,0.032,0.963,0.004,0.002,0.000,0.000
00002,12.243,0.821,2.558,0.055,0.937,0.004,0.003,0.000,0.000
00003,12.326,0.839,2.523,0.117,0.870,0.006,0.006,0.000,0.000
00004,12.429,0.998,2.744,0.170,0.814,0.009,0.007,0.000,0.000
00005,12.519,0.868,2.804,0.155,0.830,0.010,0.005,0.000,0.000
00006,12.609,0.795,2.869,0.145,0.839,0.012,0.004,0.000,0.000
00007,12.685,0.745,3.069,0.159,0.823,0.014,0.004,0.000,0.000
00008,12.761,0.768,3.060,0.170,0.813,0.012,0.004,0.000,0.000
00009,12.834,0.706,2.739,0.426,0.532,0.033,0.009,0.000,0.000
00010,12.908,0.655,2.305,0.594,0.348,0.043,0.015,0.000,0.000
00011,12.970,0.555,1.917,0.673,0.265,0.030,0.032,0.000,0.000
00012,13.027,0.540,1.672,0.731,0.206,0.024,0.039,0.000,0.000
00013,13.077,0.513,1.703,0.798,0.146,0.022,0.035,0.000,0.000
00014,13.131,0.505,1.643,0.828,0.126,0.025,0.021,0.000,0.000
00015,13.183,0.466,1.653,0.866,0.094,0.021,0.018,0.000,0.000
00016,13.223,0.349,1.562,0.857,0.109,0.016,0.018,0.000,0.000
00017,13.251,0.268,1.613,0.865,0.105,0.016,0.014,0.000,0.000
00018,13.281,0.264,1.727,0.934,0.044,0.010,0.012,0.000,0.000
00019,13.306,0.248,1.952,0.959,0.023,0.007,0.011,0.000,0.000
00020,13.325,0.194,2.244,0.958,0.024,0.006,0.012,0.000,0.000
00021,13.347,0.186,2.573,0.945,0.036,0.006,0.012,0.000,0.000
00022,13.371,0.234,2.670,0.926,0.056,0.006,0.012,0.000,0.000
00023,13.396,0.251,2.610,0.935,0.048,0.005,0.012,0.000,0.000
00024,13.418,0.167,2.544,0.919,0.065,0.004,0.012,0.000,0.000
00025,13.425,-0.024,2.464,0.914,0.072,0.006,0.008,0.000,0.000
