img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,0.846,0.232,3.021,0.022,0.972,0.003,0.002,0.000,0.000
00001,0.870,0.249,3.447,0.083,0.901,0.010,0.007,0.000,0.000
00002,0.898,0.284,3.808,0.203,0.760,0.023,0.014,0.000,0.000
00003,0.933,0.454,4.152,0.260,0.698,0.024,0.018,0.000,0.000
00004,0.991,0.708,4.969,0.373,0.571,0.034,0.021,0.000,0.000
00005,1.088,1.012,6.209,0.397,0.547,0.034,0.022,0.000,0.000
00006,1.194,1.111,7.311,0.431,0.502,0.050,0.016,0.000,0.000
00007,1.312,1.037,8.876,0.450,0.477,0.060,0.013,0.000,0.000
00008,1.416,1.058,10.147,0.410,0.521,0.059,0.010,0.000,0.000
00009,1.511,0.815,10.942,0.454,0.464,0.073,0.009,0.000,0.000
00010,1.590,0.682,12.228,0.592,0.321,0.074,0.012,0.000,0.000
00011,1.654,0.601,13.336,0.650,0.219,0.113,0.017,0.000,0.000
00012,1.716,0.640,14.145,0.637,0.228,0.111,0.024,0.000,0.000
00013,1.789,0.683,15.141,0.490,0.310,0.174,0.025,0.000,0.000
00014,1.852,0.616,16.452,0.371,0.359,0.239,0.031,0.000,0.000
00015,1.912,0.513,17.426,0.297,0.415,0.243,0.043,0.001,0.001
00016,1.959,0.419,18.289,0.260,0.433,0.267,0.038,0.001,0.001
00017,1.990,0.254,19.434,0.263,0.356,0.348,0.032,0.001,0.001
00018,2.019,0.334,19.598,0.202,0.442,0.328,0.026,0.001,0.001
00019,2.056,0.397,19.908,0.138,0.566,0.273,0.021,0.001,0.001
00020,2.093,0.348,21.027,0.081,0.775,0.129,0.015,0.001,0.001
00021,2.131,0.448,22.418,0.054,0.826,0.108,0.010,0.001,0.000
00022,2.168,0.460,23.660,0.034,0.864,0.096,0.005,0.000,0.000
00023,2.217,0.535,25.761,0.026,0.886,0.084,0.003,0.000,0.000
00024,2.275,0.620,27.583,0.022,0.839,0.137,0.002,0.000,0.000
00025,2.338,0.657,28.876,0.025,0.780,0.192,0.002,0.000,0.000
00026,2.418,0.836,30.146,0.022,0.854,0.121,0.003,0.000,0.000
00027,2.502,0.950,31.254,0.024,0.885,0.085,0.005,0.000,0.000
00028,2.592,0.979,31.838,0.016,0.901,0.080,0.003,0.000,0.000
00029,2.691,0.943,31.812,0.020,0.884,0.093,0.002,0.000,0.000
00030,2.780,0.957,32.570,0.028,0.784,0.185,0.002,0.000,0.000
00031,2.875,1.047,33.241,0.040,0.659,0.299,0.002,0.000,0.000
00032,2.998,1.276,33.279,0.037,0.605,0.355,0.003,0.000,0.000
00033,3.126,1.309,33.285,0.045,0.411,0.537,0.006,0.001,0.000
00034,3.269,1.355,32.954,0.075,0.337,0.578,0.009,0.001,0.000
00035,3.409,1.427,32.196,0.168,0.143,0.672,0.015,0.001,0.000
00036,3.547,1.438,31.123,0.405,0.105,0.468,0.021,0.001,0.001
00037,3.698,1.468,29.031,0.597,0.070,0.314,0.018,0.000,0.000
00038,3.851,1.581,26.901,0.723,0.038,0.226,0.012,0.000,0.000
00039,4.032,1.662,23.890,0.779,0.051,0.160,0.010,0.000,0.000
00040,4.188,1.553,21.442,0.819,0.042,0.129,0.010,0.000,0.000
00041,4.338,1.535,19.529,0.815,0.073,0.103,0.009,0.000,0.000
00042,4.499,1.507,17.588,0.769,0.127,0.097,0.007,0.000,0.000
00043,4.658,1.666,15.166,0.701,0.192,0.103,0.005,0.000,0.000
00044,4.840,1.729,11.886,0.705,0.186,0.104,0.004,0.000,0.000
00045,5.007,1.640,9.479,0.649,0.253,0.093,0.005,0.000,0.000
00046,5.165,1.570,7.657,0.592,0.308,0.095,0.005,0.000,0.000
00047,5.333,1.509,5.585,0.599,0.325,0.070,0.006,0.000,0.000
00048,5.484,1.515,4.032,0.753,0.183,0.057,0.007,0.000,0.000
00049,5.653,1.518,2.589,0.837,0.107,0.046,0.010,0.000,0.000
00050,5.806,1.543,1.091,0.833,0.120,0.034,0.013,0.000,0.000
00051,5.974,1.507,-0.302,0.814,0.141,0.029,0.016,0.000,0.000
00052,6.119,1.421,-0.739,0.761,0.198,0.021,0.020,0.000,0.000
00053,6.257,1.314,-1.000,0.743,0.220,0.016,0.022,0.000,0.000
00054,6.406,1.405,-0.977,0.627,0.339,0.013,0.020,0.000,0.000
00055,6.555,1.495,-0.804,0.572,0.398,0.010,0.020,0.000,0.000
00056,6.720,1.499,-0.921,0.700,0.270,0.010,0.020,0.000,0.000
00057,6.863,1.372,-1.028,0.647,0.324,0.010,0.019,0.000,0.000
00058,7.012,1.314,-1.045,0.611,0.366,0.007,0.015,0.000,0.000
00059,7.140,1.283,-1.014,0.787,0.194,0.008,0.011,0.000,0.000
00060,7.264,1.278,-0.967,0.877,0.107,0.008,0.008,0.000,0.000
00061,7.400,1.200,-0.882,0.920,0.067,0.006,0.007,0.000,0.000
00062,7.508,0.926,-0.810,0.929,0.057,0.006,0.008,0.000,0.000
00063,7.598,0.786,-0.667,0.930,0.055,0.006,0.008,0.000,0.000
00064,7.675,0.623,-0.684,0.926,0.059,0.005,0.010,0.000,0.000
00065,7.729,0.525,-0.333,0.898,0.086,0.006,0.010,0.000,0.000
00066,7.804,0.840,-0.183,0.896,0.088,0.005,0.010,0.000,0.000
00067,7.885,0.745,0.065,0.911,0.073,0.006,0.010,0.000,0.000
00068,7.967,0.782,0.280,0.932,0.052,0.005,0.011,0.000,0.000
