img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,6.468,-1.768,-0.329,0.018,0.979,0.002,0.001,0.000,0.000
00001,6.284,-1.899,-0.217,0.017,0.979,0.002,0.001,0.000,0.000
00002,6.096,-1.911,-0.297,0.017,0.979,0.002,0.002,0.000,0.000
00003,5.876,-2.084,-0.173,0.016,0.980,0.001,0.002,0.000,0.000
00004,5.663,-2.132,-0.161,0.015,0.982,0.001,0.003,0.000,0.000
00005,5.455,-1.981,-0.034,0.015,0.981,0.001,0.003,0.000,0.000
00006,5.249,-1.837,-0.182,0.012,0.984,0.001,0.003,0.000,0.000
00007,5.068,-1.815,-0.124,0.014,0.982,0.001,0.003,0.000,0.000
00008,4.874,-1.799,-0.006,0.014,0.982,0.001,0.002,0.000,0.000
00009,4.692,-1.852,-0.032,0.010,0.988,0.001,0.001,0.000,0.000
00010,4.504,-1.881,-0.209,0.008,0.990,0.001,0.001,0.000,0.000
00011,4.289,-2.006,-0.288,0.033,0.961,0.002,0.004,0.000,0.000
00012,4.091,-1.962,-0.180,0.059,0.933,0.003,0.005,0.000,0.000
00013,3.877,-1.949,-0.251,0.130,0.855,0.006,0.010,0.000,0.000
00014,3.679,-1.988,-0.359,0.187,0.796,0.006,0.011,0.000,0.000
00015,3.481,-1.971,-0.335,0.238,0.743,0.006,0.013,0.000,0.000
00016,3.263,-2.041,-0.470,0.206,0.778,0.005,0.011,0.000,0.000
00017,3.060,-2.065,-0.254,0.194,0.792,0.004,0.010,0.000,0.000
00018,2.837,-2.025,-0.282,0.238,0.746,0.004,0.012,0.000,0.000
00019,2.640,-1.982,-0.401,0.312,0.669,0.004,0.015,0.000,0.000
00020,2.443,-1.975,-0.321,0.443,0.530,0.006,0.021,0.000,0.000
00021,2.226,-1.983,-0.271,0.542,0.422,0.008,0.027,0.000,0.000
00022,2.030,-1.931,-0.322,0.576,0.386,0.008,0.029,0.000,0.000
00023,1.821,-1.870,-0.214,0.587,0.372,0.009,0.032,0.000,0.000
00024,1.637,-1.851,-0.123,0.634,0.320,0.009,0.036,0.000,0.000
00025,1.455,-1.841,-0.207,0.621,0.327,0.010,0.041,0.000,0.000
00026,1.251,-1.845,-0.191,0.623,0.319,0.009,0.049,0.000,0.000
00027,1.063,-1.872,-0.124,0.581,0.362,0.008,0.049,0.000,0.000
00028,0.880,-1.712,-0.117,0.551,0.388,0.007,0.053,0.000,0.000
00029,0.700,-1.574,-0.077,0.502,0.437,0.006,0.054,0.000,0.000
00030,0.542,-1.575,-0.080,0.427,0.517,0.006,0.049,0.000,0.000
00031,0.370,-1.541,-0.126,0.453,0.492,0.006,0.049,0.000,0.000
00032,0.216,-1.559,-0.021,0.456,0.488,0.006,0.049,0.000,0.000
00033,0.050,-1.738,-0.014,0.384,0.568,0.005,0.044,0.000,0.000
00034,-0.088,-0.536,0.054,0.381,0.567,0.005,0.047,0.000,0.000
00035,-0.072,0.561,0.106,0.314,0.633,0.004,0.049,0.000,0.000
00036,-0.020,0.206,-0.048,0.314,0.616,0.003,0.066,0.000,0.000
00037,-0.029,-0.207,-0.043,0.293,0.634,0.003,0.069,0.000,0.000
00038,-0.035,0.109,0.099,0.252,0.682,0.003,0.063,0.000,0.000
00039,-0.015,0.112,-0.007,0.212,0.725,0.002,0.061,0.000,0.000
00040,-0.021,-0.177,-0.018,0.191,0.745,0.002,0.062,0.000,0.000
00041,-0.033,-0.009,0.051,0.178,0.755,0.002,0.064,0.000,0.000
00042,-0.024,0.104,-0.048,0.143,0.803,0.002,0.053,0.000,0.000
00043,-0.017,-0.005,-0.046,0.135,0.812,0.002,0.051,0.000,0.000
00044,-0.021,-0.058,-0.007,0.123,0.829,0.001,0.046,0.000,0.000
00045,-0.023,0.006,-0.036,0.121,0.833,0.002,0.045,0.000,0.000
00046,-0.014,0.053,-0.017,0.114,0.841,0.002,0.043,0.000,0.000
00047,-0.010,-0.046,-0.050,0.110,0.847,0.001,0.041,0.000,0.000
00048,-0.012,-0.020,-0.013,0.101,0.859,0.001,0.038,0.000,0.000
00049,-0.007,0.062,0.042,0.099,0.864,0.001,0.035,0.000,0.000
00050,-0.001,-0.013,0.027,0.094,0.871,0.001,0.033,0.000,0.000
00051,-0.002,-0.022,-0.008,0.090,0.877,0.001,0.032,0.000,0.000
00052,0.001,0.017,-0.068,0.091,0.875,0.001,0.032,0.000,0.000
00053,0.006,0.025,0.024,0.086,0.882,0.001,0.031,0.000,0.000
00054,0.007,-0.018,-0.012,0.084,0.884,0.001,0.031,0.000,0.000
00055,0.008,0.011,0.034,0.083,0.886,0.001,0.030,0.000,0.000
00056,0.011,0.020,0.008,0.086,0.881,0.001,0.031,0.000,0.000
00057,0.014,-0.019,-0.007,0.089,0.879,0.001,0.031,0.000,0.000
00058,0.013,-0.004,0.014,0.094,0.872,0.001,0.033,0.000,0.000
00059,0.015,0.014,-0.008,0.096,0.870,0.001,0.032,0.000,0.000
00060,0.017,0.016,-0.009,0.105,0.857,0.001,0.036,0.000,0.000
00061,0.016,-0.024,0.071,0.109,0.852,0.001,0.037,0.000,0.000
00062,0.017,0.023,-0.007,0.111,0.848,0.001,0.039,0.000,0.000
00063,0.018,0.005,0.023,0.112,0.847,0.001,0.039,0.000,0.000
00064,0.018,-0.015,0.024,0.128,0.824,0.001,0.047,0.000,0.000
00065,0.018,0.009,0.034,0.128,0.825,0.001,0.045,0.000,0.000
00066,0.019,0.017,0.042,0.144,0.799,0.001,0.056,0.000,0.000
00067,0.020,0.005,-0.024,0.169,0.764,0.002,0.065,0.000,0.000
00068,0.019,-0.012,0.026,0.181,0.748,0.002,0.069,0.000,0.000
00069,0.019,0.022,-0.022,0.195,0.724,0.002,0.079,0.000,0.000
00070,0.019,-0.010,-0.005,0.195,0.720,0.002,0.083,0.000,0.000
00071,0.019,0.006,0.021,0.178,0.745,0.002,0.075,0.000,0.000
00072,0.019,0.012,-0.016,0.166,0.760,0.002,0.071,0.000,0.000
00073,0.020,0.011,0.011,0.153,0.781,0.002,0.063,0.000,0.000
00074,0.019,0.007,0.031,0.134,0.811,0.002,0.053,0.000,0.000
00075,0.019,-0.003,-0.024,0.119,0.836,0.002,0.043,0.000,0.000
00076,0.020,0.018,-0.008,0.108,0.851,0.002,0.039,0.000,0.000
00077,0.019,-0.014,0.006,0.097,0.868,0.001,0.034,0.000,0.000
00078,0.018,0.015,-0.009,0.090,0.879,0.001,0.029,0.000,0.000
00079,0.018,0.008,-0.042,0.085,0.887,0.001,0.027,0.000,0.000
00080,0.019,0.007,-0.052,0.080,0.892,0.001,0.026,0.000,0.000
00081,0.018,-0.008,0.019,0.078,0.896,0.001,0.025,0.000,0.000
00082,0.019,-0.000,-0.010,0.071,0.905,0.001,0.023,0.000,0.000
00083,0.019,0.011,-0.004,0.067,0.909,0.001,0.023,0.000,0.000
00084,0.019,-0.003,0.006,0.066,0.911,0.001,0.022,0.000,0.000
00085,0.018,0.014,-0.056,0.062,0.917,0.001,0.020,0.000,0.000
00086,0.018,-0.007,0.014,0.058,0.923,0.001,0.019,0.000,0.000
00087,0.017,0.004,0.005,0.062,0.918,0.001,0.020,0.000,0.000
00088,0.016,-0.006,0.016,0.063,0.915,0.001,0.021,0.000,0.000
00089,0.016,0.012,0.020,0.076,0.896,0.001,0.027,0.000,0.000
00090,0.015,0.003,-0.010,0.090,0.875,0.001,0.034,0.000,0.000
00091,0.014,-0.000,-0.051,0.099,0.862,0.001,0.037,0.000,0.000
00092,0.013,0.011,-0.014,0.104,0.853,0.001,0.041,0.000,0.000
00093,0.012,-0.009,0.014,0.115,0.836,0.001,0.047,0.000,0.000
00094,0.011,0.000,0.038,0.127,0.816,0.001,0.056,0.000,0.000
00095,0.010,-0.004,0.003,0.151,0.779,0.001,0.068,0.000,0.000
00096,0.009,0.008,0.002,0.170,0.746,0.002,0.082,0.000,0.000
00097,0.008,-0.010,0.000,0.164,0.757,0.001,0.078,0.000,0.000
00098,0.008,0.007,-0.016,0.168,0.745,0.002,0.086,0.000,0.000
00099,0.007,-0.011,0.016,0.157,0.762,0.001,0.080,0.000,0.000
00100,0.006,-0.006,-0.031,0.156,0.758,0.001,0.084,0.000,0.000
00101,0.005,0.001,-0.006,0.145,0.775,0.001,0.078,0.000,0.000
00102,0.005,-0.001,0.046,0.149,0.777,0.002,0.072,0.000,0.000
00103,0.004,0.010,0.072,0.140,0.793,0.002,0.066,0.000,0.000
00104,0.003,-0.015,-0.011,0.136,0.803,0.002,0.059,0.000,0.000
00105,0.002,0.003,-0.014,0.143,0.792,0.002,0.062,0.000,0.000
00106,0.001,-0.009,0.002,0.133,0.812,0.002,0.054,0.000,0.000
00107,0.001,0.004,0.034,0.143,0.800,0.002,0.055,0.000,0.000
00108,0.000,0.001,-0.009,0.156,0.785,0.002,0.056,0.000,0.000
00109,-0.000,-0.000,-0.032,0.146,0.801,0.002,0.051,0.000,0.000
00110,-0.001,0.005,0.098,0.151,0.798,0.002,0.049,0.000,0.000
00111,-0.001,0.003,0.042,0.160,0.783,0.002,0.054,0.000,0.000
00112,-0.002,0.003,0.040,0.174,0.762,0.002,0.062,0.000,0.000
00113,-0.002,0.002,0.037,0.189,0.743,0.002,0.066,0.000,0.000
00114,-0.003,0.001,0.035,0.195,0.730,0.002,0.072,0.000,0.000
00115,-0.003,0.001,0.033,0.158,0.778,0.001,0.061,0.000,0.000
00116,-0.004,-0.000,0.031,0.157,0.778,0.001,0.063,0.000,0.000
00117,-0.005,-0.001,0.029,0.145,0.790,0.001,0.063,0.000,0.000
00118,-0.005,-0.001,0.027,0.147,0.790,0.001,0.061,0.000,0.000
00119,-0.006,-0.002,0.024,0.147,0.786,0.001,0.066,0.000,0.000
00120,-0.006,-0.003,0.022,0.141,0.798,0.001,0.059,0.000,0.000
00121,-0.007,-0.004,0.020,0.147,0.795,0.001,0.057,0.000,0.000
00122,-0.007,-0.004,0.018,0.158,0.778,0.002,0.063,0.000,0.000
00123,-0.008,-0.005,0.016,0.162,0.773,0.002,0.064,0.000,0.000
00124,-0.009,-0.006,0.013,0.167,0.765,0.002,0.066,0.000,0.000
00125,-0.009,-0.006,0.011,0.169,0.763,0.002,0.067,0.000,0.000
00126,-0.010,-0.007,0.009,0.169,0.765,0.002,0.063,0.000,0.000
00127,-0.010,0.005,0.004,0.165,0.773,0.002,0.061,0.000,0.000
00128,-0.010,0.005,-0.060,0.159,0.780,0.002,0.059,0.000,0.000
00129,-0.011,-0.008,-0.027,0.169,0.769,0.002,0.060,0.000,0.000
00130,-0.011,0.007,0.007,0.165,0.775,0.002,0.058,0.000,0.000
00131,-0.011,-0.015,0.023,0.162,0.780,0.002,0.057,0.000,0.000
00132,-0.012,0.008,-0.004,0.162,0.782,0.002,0.054,0.000,0.000
00133,-0.012,-0.008,0.039,0.160,0.783,0.002,0.054,0.000,0.000
00134,-0.012,0.007,0.013,0.158,0.788,0.002,0.051,0.000,0.000
00135,-0.012,0.004,-0.007,0.153,0.795,0.002,0.050,0.000,0.000
00136,-0.012,-0.007,-0.013,0.154,0.794,0.002,0.050,0.000,0.000
00137,-0.013,-0.002,-0.014,0.150,0.800,0.002,0.049,0.000,0.000
00138,-0.012,-0.015,0.018,0.149,0.801,0.002,0.048,0.000,0.000
00139,-0.012,0.006,0.015,0.147,0.803,0.002,0.048,0.000,0.000
00140,-0.012,-0.010,-0.008,0.146,0.804,0.002,0.048,0.000,0.000
00141,-0.011,0.008,-0.027,0.140,0.812,0.002,0.046,0.000,0.000
00142,-0.011,-0.014,-0.013,0.136,0.817,0.002,0.046,0.000,0.000
00143,-0.011,-0.002,0.021,0.128,0.827,0.002,0.044,0.000,0.000
00144,-0.011,-0.005,0.004,0.121,0.836,0.002,0.041,0.000,0.000
00145,-0.010,-0.009,-0.024,0.116,0.843,0.002,0.039,0.000,0.000
00146,-0.010,0.002,-0.035,0.109,0.853,0.002,0.036,0.000,0.000
00147,-0.010,-0.005,-0.006,0.102,0.864,0.002,0.033,0.000,0.000
00148,-0.010,0.010,-0.026,0.098,0.870,0.002,0.031,0.000,0.000
00149,-0.010,-0.016,-0.040,0.096,0.872,0.001,0.030,0.000,0.000
00150,-0.010,0.004,-0.013,0.096,0.873,0.002,0.030,0.000,0.000
00151,-0.009,-0.010,0.036,0.094,0.876,0.001,0.028,0.000,0.000
00152,-0.009,0.010,0.038,0.092,0.878,0.001,0.028,0.000,0.000
00153,-0.008,0.002,0.010,0.090,0.881,0.001,0.027,0.000,0.000
00154,-0.008,-0.003,-0.010,0.089,0.883,0.001,0.027,0.000,0.000
00155,-0.008,0.011,0.013,0.086,0.885,0.001,0.027,0.000,0.000
00156,-0.007,-0.015,-0.001,0.085,0.888,0.001,0.026,0.000,0.000
00157,-0.006,0.010,-0.031,0.082,0.891,0.001,0.025,0.000,0.000
