img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,9.799,0.010,-23.628,0.045,0.861,0.013,0.079,0.001,0.001
00001,9.788,-0.097,-24.048,0.067,0.549,0.026,0.354,0.002,0.002
00002,9.775,0.021,-24.837,0.073,0.273,0.024,0.626,0.002,0.002
00003,9.760,-0.032,-25.173,0.062,0.248,0.017,0.669,0.002,0.001
00004,9.750,0.099,-25.683,0.046,0.210,0.010,0.731,0.001,0.001
00005,9.736,-0.136,-25.891,0.037,0.186,0.009,0.766,0.001,0.001
00006,9.712,-0.169,-25.873,0.036,0.151,0.008,0.803,0.001,0.001
00007,9.685,-0.049,-25.321,0.030,0.155,0.007,0.807,0.001,0.001
00008,9.664,-0.038,-24.902,0.043,0.140,0.011,0.805,0.001,0.001
00009,9.650,0.026,-25.300,0.050,0.163,0.012,0.773,0.001,0.001
00010,9.633,-0.027,-25.679,0.057,0.173,0.014,0.753,0.002,0.001
00011,9.611,-0.124,-26.126,0.068,0.192,0.015,0.723,0.002,0.001
00012,9.583,-0.096,-26.312,0.069,0.171,0.012,0.745,0.002,0.001
00013,9.558,-0.074,-26.065,0.062,0.147,0.011,0.777,0.001,0.001
00014,9.527,-0.211,-25.900,0.034,0.095,0.006,0.864,0.001,0.000
00015,9.499,-0.072,-25.638,0.016,0.040,0.002,0.942,0.000,0.000
00016,9.476,-0.035,-25.670,0.013,0.029,0.002,0.956,0.000,0.000
00017,9.449,-0.161,-25.669,0.021,0.038,0.002,0.937,0.000,0.000
00018,9.417,-0.133,-26.147,0.045,0.058,0.007,0.890,0.000,0.000
00019,9.392,-0.034,-25.952,0.048,0.060,0.010,0.881,0.000,0.000
00020,9.364,-0.161,-25.753,0.049,0.062,0.011,0.877,0.001,0.000
00021,9.349,0.146,-25.587,0.030,0.036,0.006,0.927,0.000,0.000
00022,9.355,0.234,-25.473,0.023,0.039,0.004,0.933,0.000,0.000
00023,9.383,0.351,-25.065,0.016,0.036,0.002,0.946,0.000,0.000
00024,9.411,0.331,-24.163,0.012,0.029,0.001,0.957,0.000,0.000
00025,9.438,0.331,-22.948,0.009,0.021,0.001,0.969,0.000,0.000
00026,9.482,0.645,-21.371,0.011,0.020,0.001,0.969,0.000,0.000
00027,9.555,0.925,-20.147,0.011,0.014,0.001,0.974,0.000,0.000
00028,9.639,0.723,-19.608,0.015,0.016,0.001,0.968,0.000,0.000
00029,9.694,0.539,-19.119,0.025,0.023,0.001,0.950,0.000,0.000
00030,9.742,0.482,-18.684,0.049,0.035,0.002,0.914,0.000,0.000
00031,9.807,0.685,-17.846,0.058,0.030,0.003,0.909,0.000,0.000
00032,9.901,1.117,-17.410,0.065,0.027,0.003,0.904,0.000,0.000
00033,10.013,1.224,-17.246,0.073,0.024,0.003,0.900,0.000,0.000
00034,10.145,1.339,-17.074,0.077,0.017,0.002,0.904,0.000,0.000
00035,10.265,1.203,-16.479,0.080,0.014,0.002,0.904,0.000,0.000
00036,10.391,1.191,-15.322,0.087,0.013,0.002,0.898,0.000,0.000
00037,10.508,1.228,-14.225,0.092,0.009,0.001,0.898,0.000,0.000
00038,10.626,1.221,-12.927,0.096,0.006,0.001,0.896,0.000,0.000
00039,10.747,1.106,-11.432,0.098,0.004,0.001,0.896,0.000,0.000
00040,10.857,1.133,-10.090,0.101,0.003,0.001,0.895,0.000,0.000
00041,10.957,0.947,-8.922,0.111,0.003,0.001,0.886,0.000,0.000
00042,11.040,0.672,-8.082,0.126,0.003,0.001,0.870,0.000,0.000
00043,11.090,0.496,-7.484,0.145,0.003,0.001,0.850,0.000,0.000
00044,11.160,0.931,-6.940,0.178,0.004,0.001,0.817,0.000,0.000
00045,11.295,1.487,-6.325,0.231,0.006,0.002,0.762,0.000,0.000
00046,11.468,1.908,-5.737,0.258,0.009,0.002,0.731,0.000,0.000
00047,11.692,2.076,-5.282,0.254,0.010,0.002,0.734,0.000,0.000
00048,11.901,2.114,-4.361,0.283,0.014,0.002,0.700,0.000,0.000
00049,12.110,2.020,-3.410,0.334,0.024,0.003,0.639,0.000,0.000
00050,12.330,1.975,-2.909,0.363,0.041,0.003,0.591,0.000,0.000
00051,12.533,2.061,-2.553,0.421,0.044,0.004,0.530,0.000,0.000
00052,12.741,2.095,-2.279,0.358,0.053,0.003,0.586,0.000,0.000
00053,12.969,2.100,-1.748,0.369,0.062,0.003,0.565,0.000,0.000
00054,13.173,2.083,-1.381,0.371,0.088,0.003,0.537,0.000,0.000
00055,13.372,1.972,-1.314,0.361,0.101,0.003,0.535,0.000,0.000
00056,13.584,1.959,-1.142,0.347,0.106,0.003,0.543,0.000,0.000
00057,13.779,2.078,-0.668,0.338,0.132,0.002,0.527,0.000,0.000
00058,13.994,1.921,-0.246,0.380,0.114,0.002,0.504,0.000,0.000
00059,14.181,1.836,-0.020,0.409,0.086,0.002,0.503,0.000,0.000
00060,14.369,1.906,0.236,0.421,0.097,0.002,0.480,0.000,0.000
00061,14.581,1.926,0.522,0.437,0.128,0.002,0.433,0.000,0.000
00062,14.774,1.951,0.790,0.496,0.138,0.002,0.364,0.000,0.000
00063,14.970,1.953,0.676,0.532,0.162,0.002,0.304,0.000,0.000
00064,15.189,2.032,0.608,0.544,0.197,0.003,0.256,0.000,0.000
00065,15.392,2.029,0.528,0.580,0.203,0.003,0.213,0.000,0.000
00066,15.597,1.801,0.530,0.649,0.203,0.004,0.144,0.000,0.000
00067,15.764,1.551,0.471,0.699,0.178,0.005,0.117,0.000,0.000
00068,15.911,1.353,0.357,0.733,0.168,0.005,0.093,0.000,0.000
00069,16.041,1.215,0.422,0.764,0.158,0.006,0.072,0.000,0.000
00070,16.172,1.366,0.527,0.741,0.178,0.006,0.075,0.000,0.000
00071,16.311,1.431,0.346,0.736,0.183,0.007,0.073,0.000,0.000
00072,16.475,1.572,0.108,0.708,0.200,0.009,0.083,0.000,0.000
00073,16.634,1.559,0.082,0.644,0.254,0.012,0.089,0.000,0.000
00074,16.808,1.501,0.183,0.629,0.271,0.013,0.086,0.000,0.000
00075,16.947,1.309,0.003,0.582,0.333,0.013,0.072,0.000,0.000
00076,17.077,1.326,0.016,0.483,0.444,0.015,0.057,0.000,0.000
00077,17.226,1.367,-0.234,0.504,0.406,0.021,0.069,0.000,0.000
00078,17.360,1.281,-0.577,0.601,0.295,0.022,0.082,0.000,0.000
00079,17.495,1.379,-0.663,0.564,0.317,0.033,0.085,0.000,0.000
00080,17.649,1.456,-0.605,0.513,0.330,0.059,0.098,0.000,0.000
00081,17.798,1.535,-0.609,0.466,0.344,0.063,0.126,0.000,0.000
00082,17.946,1.433,-0.280,0.412,0.393,0.065,0.128,0.000,0.000
00083,18.100,1.405,-0.852,0.354,0.423,0.054,0.168,0.000,0.000
00084,18.238,1.418,-1.396,0.291,0.451,0.072,0.184,0.001,0.001
00085,18.383,1.147,-2.085,0.291,0.420,0.055,0.233,0.001,0.000
00086,18.496,0.963,-2.537,0.271,0.423,0.048,0.257,0.001,0.001
00087,18.590,0.936,-2.734,0.245,0.377,0.024,0.353,0.001,0.000
00088,18.694,1.014,-2.633,0.241,0.350,0.018,0.391,0.000,0.000
00089,18.795,1.032,-2.676,0.229,0.379,0.014,0.376,0.000,0.000
00090,18.900,1.148,-2.612,0.228,0.451,0.014,0.305,0.001,0.000
00091,19.024,1.097,-2.719,0.322,0.363,0.015,0.298,0.001,0.000
00092,19.129,0.996,-2.821,0.435,0.274,0.015,0.275,0.001,0.001
00093,19.234,0.949,-3.032,0.425,0.311,0.014,0.250,0.001,0.000
00094,19.327,0.920,-3.149,0.304,0.528,0.011,0.156,0.000,0.000
00095,19.416,0.846,-3.150,0.295,0.566,0.009,0.129,0.001,0.000
00096,19.512,0.907,-3.060,0.234,0.665,0.007,0.093,0.000,0.000
00097,19.603,0.919,-3.188,0.183,0.726,0.005,0.085,0.000,0.000
00098,19.694,0.875,-3.335,0.205,0.702,0.005,0.088,0.000,0.000
00099,19.788,0.843,-3.129,0.317,0.559,0.006,0.117,0.001,0.000
00100,19.872,0.832,-2.924,0.544,0.265,0.006,0.184,0.000,0.000
00101,19.967,0.828,-2.860,0.632,0.141,0.007,0.218,0.000,0.000
00102,20.052,0.915,-2.572,0.584,0.145,0.007,0.264,0.000,0.000
00103,20.138,0.797,-2.278,0.506,0.200,0.007,0.287,0.000,0.000
00104,20.228,0.839,-2.045,0.467,0.269,0.010,0.254,0.000,0.000
00105,20.313,0.892,-1.773,0.450,0.355,0.016,0.178,0.000,0.000
00106,20.400,0.842,-1.902,0.437,0.411,0.021,0.131,0.000,0.000
00107,20.496,0.820,-2.210,0.406,0.477,0.033,0.083,0.000,0.000
00108,20.584,0.841,-2.510,0.408,0.479,0.052,0.061,0.000,0.000
00109,20.684,0.862,-2.566,0.432,0.427,0.074,0.066,0.000,0.000
00110,20.772,0.840,-2.581,0.486,0.355,0.069,0.088,0.000,0.000
00111,20.855,0.819,-2.530,0.524,0.266,0.055,0.154,0.001,0.001
00112,20.947,0.865,-2.544,0.520,0.243,0.025,0.211,0.000,0.000
00113,21.029,0.813,-2.419,0.549,0.180,0.019,0.251,0.000,0.000
00114,21.109,0.838,-2.448,0.553,0.147,0.017,0.282,0.000,0.000
00115,21.199,0.818,-2.309,0.563,0.132,0.015,0.289,0.000,0.000
00116,21.276,0.729,-2.121,0.568,0.128,0.014,0.290,0.000,0.000
00117,21.353,0.776,-2.059,0.577,0.114,0.012,0.296,0.000,0.000
00118,21.442,0.837,-1.990,0.573,0.079,0.011,0.337,0.000,0.000
00119,21.523,0.795,-1.954,0.575,0.105,0.011,0.308,0.000,0.000
00120,21.612,0.864,-2.066,0.557,0.105,0.011,0.327,0.000,0.000
00121,21.694,0.859,-2.296,0.566,0.078,0.011,0.344,0.000,0.000
00122,21.775,0.742,-2.240,0.537,0.073,0.010,0.379,0.000,0.000
00123,21.864,0.843,-1.940,0.521,0.064,0.008,0.407,0.000,0.000
00124,21.945,0.799,-1.663,0.509,0.071,0.008,0.411,0.000,0.000
00125,22.025,0.831,-1.581,0.513,0.075,0.007,0.405,0.000,0.000
00126,22.110,0.747,-1.624,0.533,0.093,0.006,0.367,0.000,0.000
00127,22.187,0.888,-1.732,0.574,0.107,0.007,0.310,0.000,0.000
00128,22.265,0.804,-1.820,0.545,0.095,0.006,0.353,0.000,0.000
00129,22.353,0.808,-1.889,0.534,0.060,0.004,0.401,0.000,0.000
00130,22.430,0.795,-1.902,0.563,0.041,0.003,0.392,0.000,0.000
00131,22.519,0.889,-2.197,0.544,0.042,0.003,0.411,0.000,0.000
00132,22.595,0.795,-2.146,0.555,0.047,0.003,0.395,0.000,0.000
00133,22.665,0.699,-2.209,0.557,0.048,0.003,0.391,0.000,0.000
00134,22.736,0.620,-2.327,0.524,0.061,0.004,0.411,0.000,0.000
00135,22.791,0.492,-2.078,0.514,0.080,0.004,0.401,0.000,0.000
00136,22.832,0.359,-2.193,0.477,0.144,0.005,0.374,0.000,0.000
00137,22.873,0.391,-1.916,0.550,0.126,0.005,0.319,0.000,0.000
00138,22.914,0.445,-1.764,0.586,0.119,0.005,0.289,0.000,0.000
00139,22.969,0.518,-1.584,0.600,0.099,0.005,0.296,0.000,0.000
00140,23.018,0.502,-1.623,0.635,0.081,0.005,0.279,0.000,0.000
00141,23.059,0.373,-1.529,0.619,0.137,0.006,0.238,0.000,0.000
00142,23.092,0.332,-1.519,0.592,0.166,0.005,0.235,0.000,0.000
00143,23.122,0.357,-1.637,0.630,0.129,0.005,0.235,0.000,0.000
00144,23.144,0.237,-1.602,0.631,0.084,0.004,0.280,0.000,0.000
00145,23.168,0.232,-1.730,0.667,0.062,0.005,0.265,0.000,0.000
00146,23.187,0.200,-1.469,0.661,0.082,0.006,0.251,0.000,0.000
00147,23.202,0.198,-1.706,0.641,0.116,0.006,0.236,0.000,0.000
00148,23.215,-0.007,-1.558,0.651,0.124,0.006,0.219,0.000,0.000
00149,23.230,0.196,-1.555,0.609,0.166,0.005,0.220,0.000,0.000
00150,23.243,0.142,-1.856,0.590,0.216,0.005,0.189,0.000,0.000
00151,23.255,0.186,-1.845,0.562,0.250,0.004,0.184,0.000,0.000
00152,23.266,0.118,-1.999,0.622,0.220,0.004,0.154,0.000,0.000
00153,23.277,0.020,-2.057,0.606,0.275,0.004,0.114,0.000,0.000
00154,23.276,-0.068,-2.150,0.655,0.221,0.005,0.118,0.000,0.000
00155,23.270,-0.090,-2.188,0.654,0.225,0.005,0.115,0.000,0.000
00156,23.262,-0.019,-2.301,0.657,0.235,0.005,0.103,0.000,0.000
00157,23.251,-0.077,-2.440,0.674,0.242,0.005,0.079,0.000,0.000
00158,23.244,-0.012,-2.345,0.658,0.280,0.005,0.056,0.000,0.000
00159,23.246,0.083,-2.167,0.633,0.320,0.005,0.042,0.000,0.000
00160,23.256,0.252,-2.219,0.668,0.290,0.005,0.036,0.000,0.000
00161,23.291,0.385,-2.199,0.732,0.228,0.006,0.034,0.000,0.000
00162,23.324,0.324,-2.252,0.762,0.197,0.007,0.034,0.000,0.000
00163,23.349,0.320,-2.137,0.733,0.226,0.006,0.035,0.000,0.000
00164,23.373,0.187,-2.111,0.718,0.242,0.005,0.035,0.000,0.000
00165,23.395,0.245,-2.111,0.753,0.209,0.005,0.033,0.000,0.000
00166,23.434,0.502,-1.842,0.794,0.167,0.005,0.035,0.000,0.000
00167,23.495,0.642,-1.833,0.813,0.149,0.005,0.033,0.000,0.000
00168,23.578,0.904,-1.753,0.758,0.204,0.005,0.032,0.000,0.000
00169,23.684,0.928,-1.848,0.784,0.176,0.006,0.034,0.000,0.000
00170,23.783,1.067,-2.069,0.801,0.159,0.006,0.034,0.000,0.000
00171,23.886,1.055,-2.046,0.862,0.097,0.006,0.035,0.000,0.000
00172,23.998,1.044,-2.082,0.874,0.085,0.006,0.034,0.000,0.000
00173,24.101,1.041,-2.023,0.866,0.093,0.006,0.035,0.000,0.000
00174,24.203,1.043,-1.729,0.863,0.091,0.006,0.040,0.000,0.000
00175,24.319,1.084,-1.752,0.849,0.104,0.007,0.039,0.000,0.000
00176,24.425,1.015,-1.388,0.835,0.120,0.007,0.037,0.000,0.000
00177,24.529,1.105,-1.324,0.840,0.116,0.008,0.035,0.000,0.000
00178,24.640,1.047,-1.369,0.837,0.121,0.008,0.033,0.000,0.000
00179,24.745,1.101,-1.443,0.844,0.115,0.008,0.032,0.000,0.000
00180,24.860,1.073,-1.659,0.845,0.118,0.009,0.028,0.000,0.000
00181,24.961,1.065,-1.397,0.834,0.127,0.008,0.030,0.000,0.000
00182,25.058,0.992,-1.267,0.841,0.119,0.009,0.031,0.000,0.000
00183,25.162,1.024,-1.426,0.832,0.127,0.008,0.032,0.000,0.000
00184,25.269,1.099,-2.038,0.831,0.130,0.008,0.031,0.000,0.000
00185,25.375,1.043,-2.720,0.832,0.132,0.007,0.029,0.000,0.000
00186,25.486,1.007,-3.075,0.812,0.153,0.006,0.029,0.000,0.000
00187,25.584,0.995,-3.051,0.786,0.180,0.006,0.028,0.000,0.000
00188,25.682,0.990,-2.907,0.789,0.178,0.005,0.027,0.000,0.000
00189,25.783,0.885,-2.807,0.764,0.202,0.005,0.029,0.000,0.000
00190,25.870,0.811,-2.572,0.773,0.190,0.004,0.032,0.000,0.000
00191,25.933,0.450,-2.453,0.790,0.174,0.004,0.032,0.000,0.000
00192,25.974,0.348,-2.604,0.788,0.179,0.004,0.028,0.000,0.000
00193,26.003,0.217,-2.529,0.793,0.171,0.004,0.031,0.000,0.000
00194,26.026,0.284,-2.546,0.849,0.114,0.004,0.033,0.000,0.000
00195,26.052,0.358,-2.670,0.908,0.055,0.004,0.033,0.000,0.000
00196,26.083,0.233,-2.764,0.933,0.029,0.003,0.034,0.000,0.000
00197,26.124,0.286,-2.626,0.947,0.020,0.004,0.029,0.000,0.000
00198,26.153,0.369,-2.442,0.952,0.017,0.004,0.026,0.000,0.000
00199,26.177,0.332,-2.410,0.951,0.017,0.005,0.028,0.000,0.000
00200,26.206,0.259,-2.090,0.954,0.016,0.005,0.025,0.000,0.000
00201,26.226,0.171,-1.903,0.951,0.018,0.005,0.025,0.000,0.000
00202,26.250,0.266,-1.946,0.946,0.026,0.005,0.022,0.000,0.000
00203,26.271,0.159,-1.984,0.932,0.039,0.006,0.023,0.000,0.000
00204,26.288,0.039,-2.159,0.920,0.044,0.007,0.029,0.000,0.000
00205,26.289,-0.038,-2.090,0.925,0.036,0.006,0.033,0.000,0.000
00206,26.289,-0.247,-2.056,0.937,0.024,0.006,0.033,0.000,0.000
00207,26.302,0.348,-1.985,0.940,0.021,0.006,0.033,0.000,0.000
00208,26.324,0.253,-2.184,0.946,0.018,0.006,0.030,0.000,0.000
00209,26.330,0.034,-2.153,0.951,0.018,0.006,0.025,0.000,0.000
00210,26.319,-0.093,-2.080,0.960,0.013,0.007,0.020,0.000,0.000
00211,26.303,-0.256,-1.914,0.966,0.010,0.005,0.019,0.000,0.000
00212,26.290,-0.067,-1.856,0.969,0.010,0.005,0.016,0.000,0.000
00213,26.273,-0.168,-1.981,0.972,0.010,0.005,0.012,0.000,0.000
