img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,0.009,-0.006,-0.053,0.012,0.985,0.002,0.001,0.000,0.000
00001,0.009,0.006,-0.020,0.022,0.973,0.004,0.001,0.000,0.000
00002,0.010,0.011,-0.027,0.032,0.962,0.004,0.002,0.000,0.000
00003,0.010,-0.014,0.061,0.039,0.953,0.005,0.003,0.000,0.000
00004,0.009,0.018,-0.036,0.045,0.947,0.005,0.003,0.000,0.000
00005,0.011,0.004,0.003,0.047,0.944,0.006,0.003,0.000,0.000
00006,0.011,-0.008,0.022,0.049,0.943,0.005,0.003,0.000,0.000
00007,0.011,-0.001,-0.017,0.050,0.942,0.005,0.003,0.000,0.000
00008,0.012,0.019,0.041,0.052,0.941,0.005,0.003,0.000,0.000
00009,0.013,0.005,0.060,0.051,0.942,0.005,0.002,0.000,0.000
00010,0.012,-0.009,-0.039,0.050,0.944,0.004,0.002,0.000,0.000
00011,0.012,0.012,0.014,0.047,0.948,0.004,0.002,0.000,0.000
00012,0.014,-0.001,0.068,0.044,0.951,0.003,0.002,0.000,0.000
00013,0.013,0.001,-0.005,0.039,0.957,0.003,0.001,0.000,0.000
00014,0.013,-0.001,0.012,0.032,0.965,0.002,0.001,0.000,0.000
00015,0.014,0.014,-0.003,0.025,0.972,0.002,0.001,0.000,0.000
00016,0.014,-0.007,-0.007,0.018,0.980,0.001,0.001,0.000,0.000
00017,0.014,0.004,0.065,0.012,0.987,0.001,0.000,0.000,0.000
00018,0.014,0.007,0.075,0.008,0.991,0.000,0.000,0.000,0.000
00019,0.015,0.008,-0.007,0.006,0.994,0.000,0.000,0.000,0.000
00020,0.014,-0.008,0.026,0.006,0.994,0.000,0.000,0.000,0.000
00021,0.014,-0.001,0.045,0.006,0.994,0.000,0.000,0.000,0.000
00022,0.014,0.007,0.018,0.006,0.994,0.000,0.000,0.000,0.000
00023,0.014,-0.009,0.048,0.006,0.994,0.000,0.000,0.000,0.000
00024,0.014,0.008,0.024,0.006,0.994,0.000,0.000,0.000,0.000
00025,0.014,-0.000,0.015,0.006,0.994,0.000,0.000,0.000,0.000
00026,0.014,0.003,-0.009,0.006,0.994,0.000,0.000,0.000,0.000
00027,0.013,-0.006,0.028,0.006,0.994,0.000,0.000,0.000,0.000
00028,0.013,0.012,0.024,0.006,0.994,0.000,0.000,0.000,0.000
00029,0.013,0.004,-0.049,0.006,0.994,0.000,0.000,0.000,0.000
00030,0.013,-0.008,-0.037,0.006,0.994,0.000,0.000,0.000,0.000
00031,0.013,0.010,0.023,0.006,0.994,0.000,0.000,0.000,0.000
00032,0.014,-0.001,0.036,0.006,0.994,0.000,0.000,0.000,0.000
00033,0.012,-0.011,-0.004,0.006,0.994,0.000,0.000,0.000,0.000
00034,0.012,0.002,-0.018,0.006,0.994,0.000,0.000,0.000,0.000
00035,0.012,0.016,-0.009,0.006,0.994,0.000,0.000,0.000,0.000
00036,0.012,-0.007,-0.005,0.006,0.994,0.000,0.000,0.000,0.000
00037,0.010,-0.003,-0.000,0.006,0.994,0.000,0.000,0.000,0.000
00038,0.010,0.008,-0.032,0.006,0.994,0.000,0.000,0.000,0.000
00039,0.011,0.009,0.049,0.006,0.994,0.000,0.000,0.000,0.000
00040,0.009,-0.009,-0.063,0.006,0.994,0.000,0.000,0.000,0.000
00041,0.009,0.008,-0.012,0.006,0.994,0.000,0.000,0.000,0.000
00042,0.009,0.002,0.016,0.006,0.994,0.000,0.000,0.000,0.000
00043,0.009,-0.012,-0.002,0.006,0.994,0.000,0.000,0.000,0.000
00044,0.007,0.000,0.025,0.007,0.992,0.000,0.000,0.000,0.000
00045,0.007,0.007,-0.024,0.005,0.994,0.000,0.000,0.000,0.000
00046,0.007,0.001,0.027,0.006,0.994,0.000,0.000,0.000,0.000
00047,0.005,-0.013,0.045,0.006,0.993,0.000,0.000,0.000,0.000
00048,0.005,0.016,0.055,0.007,0.993,0.000,0.000,0.000,0.000
00049,0.005,-0.002,-0.056,0.007,0.992,0.000,0.000,0.000,0.000
00050,0.004,-0.001,-0.017,0.008,0.992,0.000,0.000,0.000,0.000
00051,0.003,-0.003,-0.004,0.008,0.991,0.000,0.000,0.000,0.000
00052,0.003,-0.002,-0.001,0.008,0.991,0.000,0.000,0.000,0.000
00053,0.003,0.003,0.002,0.008,0.991,0.000,0.000,0.000,0.000
00054,0.002,-0.011,-0.003,0.008,0.992,0.000,0.000,0.000,0.000
00055,0.002,0.012,0.025,0.009,0.991,0.000,0.000,0.000,0.000
00056,0.002,-0.007,-0.008,0.009,0.990,0.000,0.000,0.000,0.000
00057,0.001,0.000,-0.005,0.007,0.992,0.000,0.000,0.000,0.000
00058,0.001,-0.003,-0.004,0.007,0.992,0.000,0.000,0.000,0.000
00059,0.001,-0.004,0.009,0.007,0.993,0.000,0.000,0.000,0.000
00060,0.001,0.000,-0.024,0.007,0.992,0.000,0.000,0.000,0.000
00061,0.000,-0.003,-0.001,0.009,0.991,0.000,0.000,0.000,0.000
00062,0.000,0.008,-0.016,0.010,0.990,0.000,0.000,0.000,0.000
00063,0.000,-0.012,-0.032,0.011,0.988,0.000,0.001,0.000,0.000
00064,0.000,0.009,0.008,0.012,0.987,0.001,0.001,0.000,0.000
00065,0.000,-0.007,-0.034,0.013,0.986,0.001,0.001,0.000,0.000
00066,0.001,0.008,-0.028,0.014,0.984,0.001,0.001,0.000,0.000
00067,0.000,-0.009,-0.041,0.012,0.985,0.002,0.001,0.000,0.000
00068,0.000,0.009,-0.008,0.013,0.985,0.002,0.001,0.000,0.000
00069,0.000,-0.003,0.018,0.011,0.986,0.002,0.000,0.000,0.000
00070,-0.000,0.003,0.006,0.010,0.988,0.002,0.000,0.000,0.000
00071,-0.000,0.006,0.056,0.010,0.989,0.001,0.000,0.000,0.000
00072,-0.000,-0.003,0.053,0.009,0.989,0.001,0.000,0.000,0.000
00073,-0.000,-0.001,0.016,0.008,0.990,0.001,0.000,0.000,0.000
00074,-0.001,-0.010,-0.025,0.008,0.991,0.001,0.000,0.000,0.000
00075,-0.000,0.011,0.013,0.008,0.992,0.001,0.000,0.000,0.000
00076,-0.001,-0.011,0.012,0.008,0.992,0.001,0.000,0.000,0.000
00077,-0.001,0.007,-0.007,0.007,0.992,0.000,0.000,0.000,0.000
00078,-0.001,-0.003,-0.007,0.007,0.992,0.000,0.000,0.000,0.000
00079,-0.001,0.006,0.003,0.007,0.992,0.000,0.000,0.000,0.000
00080,-0.001,0.002,0.011,0.008,0.992,0.000,0.000,0.000,0.000
00081,-0.001,-0.001,-0.019,0.008,0.991,0.001,0.000,0.000,0.000
00082,-0.001,0.008,-0.003,0.008,0.991,0.001,0.000,0.000,0.000
00083,-0.001,-0.010,-0.014,0.007,0.992,0.000,0.000,0.000,0.000
00084,-0.001,0.010,0.011,0.007,0.992,0.000,0.000,0.000,0.000
00085,-0.001,0.001,0.024,0.007,0.992,0.000,0.000,0.000,0.000
00086,-0.001,-0.002,0.050,0.007,0.993,0.000,0.000,0.000,0.000
00087,-0.001,-0.003,0.039,0.007,0.993,0.000,0.000,0.000,0.000
00088,-0.001,-0.005,-0.007,0.006,0.993,0.000,0.000,0.000,0.000
00089,-0.001,0.002,-0.029,0.006,0.994,0.000,0.000,0.000,0.000
00090,-0.001,-0.006,-0.008,0.006,0.994,0.000,0.000,0.000,0.000
00091,-0.001,0.011,0.077,0.006,0.994,0.000,0.000,0.000,0.000
00092,-0.000,-0.009,-0.006,0.006,0.994,0.000,0.000,0.000,0.000
00093,-0.000,0.005,-0.037,0.006,0.994,0.000,0.000,0.000,0.000
00094,-0.000,-0.006,-0.004,0.006,0.994,0.000,0.000,0.000,0.000
00095,-0.000,0.007,-0.001,0.006,0.994,0.000,0.000,0.000,0.000
00096,-0.000,-0.009,-0.003,0.006,0.994,0.000,0.000,0.000,0.000
00097,-0.000,-0.001,-0.017,0.006,0.994,0.000,0.000,0.000,0.000
00098,0.000,0.002,-0.019,0.006,0.994,0.000,0.000,0.000,0.000
00099,0.000,-0.011,0.023,0.006,0.994,0.000,0.000,0.000,0.000
00100,0.000,0.006,-0.029,0.006,0.994,0.000,0.000,0.000,0.000
00101,0.000,-0.003,0.040,0.006,0.993,0.000,0.000,0.000,0.000
00102,0.001,0.010,-0.027,0.006,0.994,0.000,0.000,0.000,0.000
00103,0.001,-0.010,-0.045,0.005,0.994,0.000,0.000,0.000,0.000
00104,0.001,0.007,0.028,0.005,0.994,0.000,0.000,0.000,0.000
00105,0.001,-0.001,0.040,0.005,0.995,0.000,0.000,0.000,0.000
00106,0.001,0.004,0.030,0.005,0.995,0.000,0.000,0.000,0.000
00107,0.000,-0.007,0.002,0.006,0.994,0.000,0.000,0.000,0.000
00108,0.000,-0.000,-0.022,0.007,0.993,0.000,0.000,0.000,0.000
00109,0.000,-0.002,-0.004,0.008,0.991,0.000,0.000,0.000,0.000
00110,0.000,0.005,-0.010,0.007,0.992,0.000,0.000,0.000,0.000
00111,-0.000,0.005,-0.003,0.006,0.993,0.000,0.000,0.000,0.000
00112,0.000,-0.002,-0.028,0.005,0.994,0.000,0.000,0.000,0.000
00113,0.000,-0.001,-0.038,0.007,0.993,0.001,0.000,0.000,0.000
00114,0.000,-0.009,0.053,0.010,0.989,0.001,0.000,0.000,0.000
00115,0.001,0.009,0.032,0.008,0.991,0.001,0.000,0.000,0.000
00116,0.001,-0.004,0.005,0.008,0.991,0.001,0.000,0.000,0.000
00117,0.001,0.007,0.010,0.007,0.992,0.001,0.000,0.000,0.000
00118,0.001,-0.001,-0.062,0.006,0.993,0.001,0.000,0.000,0.000
00119,0.002,-0.004,-0.041,0.006,0.993,0.000,0.000,0.000,0.000
00120,0.001,0.003,-0.029,0.006,0.994,0.000,0.000,0.000,0.000
00121,0.001,0.002,-0.012,0.006,0.994,0.000,0.000,0.000,0.000
00122,0.001,0.009,-0.013,0.006,0.993,0.000,0.000,0.000,0.000
