img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,6.237,-1.342,-0.484,0.004,0.995,0.000,0.000,0.000,0.000
00001,6.106,-1.197,-0.536,0.003,0.996,0.000,0.001,0.000,0.000
00002,6.012,-0.564,-0.388,0.002,0.997,0.000,0.001,0.000,0.000
00003,5.971,-0.331,-0.374,0.002,0.996,0.000,0.001,0.000,0.000
00004,5.938,-0.342,-0.416,0.004,0.994,0.000,0.002,0.000,0.000
00005,5.898,-0.326,-0.566,0.008,0.987,0.000,0.005,0.000,0.000
00006,5.864,-0.345,-0.759,0.009,0.987,0.001,0.003,0.000,0.000
00007,5.805,-0.530,-0.833,0.010,0.987,0.001,0.002,0.000,0.000
00008,5.750,-0.478,-0.854,0.042,0.946,0.003,0.009,0.000,0.000
00009,5.696,-0.591,-1.110,0.160,0.797,0.007,0.035,0.000,0.000
00010,5.612,-0.958,-1.279,0.207,0.744,0.011,0.037,0.000,0.000
00011,5.499,-1.242,-1.252,0.192,0.765,0.013,0.030,0.000,0.000
00012,5.372,-1.388,-2.158,0.177,0.782,0.013,0.027,0.000,0.000
00013,5.201,-1.739,-2.905,0.161,0.797,0.011,0.030,0.000,0.000
00014,5.040,-1.626,-3.316,0.186,0.761,0.010,0.042,0.000,0.000
00015,4.866,-1.554,-4.294,0.176,0.764,0.009,0.050,0.000,0.000
00016,4.711,-1.479,-4.790,0.180,0.752,0.008,0.060,0.000,0.000
00017,4.564,-1.402,-5.493,0.154,0.787,0.007,0.052,0.000,0.000
00018,4.426,-1.337,-6.073,0.143,0.806,0.006,0.045,0.000,0.000
00019,4.280,-1.204,-7.256,0.120,0.843,0.006,0.031,0.000,0.000
00020,4.151,-1.236,-8.297,0.114,0.851,0.005,0.030,0.000,0.000
00021,4.019,-1.098,-8.869,0.092,0.873,0.004,0.032,0.000,0.000
00022,3.909,-1.070,-8.999,0.081,0.887,0.004,0.029,0.000,0.000
00023,3.798,-1.090,-9.224,0.055,0.915,0.003,0.027,0.000,0.000
00024,3.673,-1.110,-9.344,0.054,0.910,0.003,0.033,0.000,0.000
00025,3.559,-1.109,-9.333,0.201,0.626,0.007,0.165,0.000,0.000
00026,3.477,-0.944,-9.502,0.309,0.347,0.010,0.334,0.000,0.000
00027,3.368,-0.764,-9.099,0.284,0.246,0.011,0.459,0.000,0.000
00028,3.318,-0.618,-9.046,0.240,0.322,0.012,0.425,0.000,0.000
00029,3.262,-0.263,-9.737,0.241,0.457,0.017,0.284,0.000,0.000
00030,3.233,-0.150,-9.182,0.203,0.515,0.020,0.262,0.000,0.000
00031,3.221,-0.023,-9.067,0.165,0.621,0.022,0.190,0.000,0.000
00032,3.208,-0.231,-8.932,0.107,0.760,0.017,0.116,0.000,0.000
00033,3.183,-0.199,-8.303,0.071,0.848,0.011,0.069,0.000,0.000
00034,3.163,-0.117,-8.341,0.069,0.856,0.009,0.064,0.000,0.000
00035,3.135,-0.333,-6.804,0.051,0.888,0.007,0.054,0.000,0.000
00036,3.086,-0.493,-5.173,0.043,0.899,0.006,0.050,0.000,0.000
00037,3.031,-0.501,-4.046,0.044,0.898,0.007,0.050,0.000,0.000
00038,2.976,-0.513,-1.927,0.041,0.904,0.007,0.048,0.000,0.000
00039,2.923,-0.577,0.686,0.034,0.920,0.007,0.039,0.000,0.000
00040,2.871,-0.425,1.773,0.021,0.954,0.004,0.020,0.000,0.000
00041,2.833,-0.393,2.537,0.016,0.968,0.004,0.012,0.000,0.000
00042,2.781,-0.348,4.533,0.010,0.981,0.002,0.006,0.000,0.000
00043,2.743,-0.369,5.386,0.006,0.990,0.002,0.002,0.000,0.000
00044,2.710,-0.316,5.898,0.007,0.990,0.002,0.002,0.000,0.000
00045,2.671,-0.343,7.097,0.019,0.974,0.004,0.003,0.000,0.000
00046,2.638,-0.362,7.783,0.015,0.979,0.004,0.002,0.000,0.000
00047,2.596,-0.410,8.300,0.011,0.984,0.003,0.001,0.000,0.000
00048,2.553,-0.457,8.817,0.012,0.984,0.003,0.001,0.000,0.000
00049,2.512,-0.441,9.035,0.052,0.934,0.011,0.003,0.000,0.000
00050,2.464,-0.511,8.604,0.153,0.807,0.030,0.010,0.000,0.000
00051,2.399,-0.632,8.331,0.168,0.791,0.023,0.018,0.000,0.000
00052,2.345,-0.513,8.266,0.108,0.864,0.017,0.011,0.000,0.000
00053,2.281,-0.541,8.085,0.071,0.908,0.015,0.006,0.000,0.000
00054,2.241,-0.334,7.367,0.047,0.938,0.009,0.006,0.000,0.000
00055,2.215,-0.287,6.753,0.032,0.955,0.009,0.004,0.000,0.000
00056,2.191,-0.235,6.170,0.049,0.934,0.009,0.008,0.000,0.000
00057,2.167,-0.276,5.765,0.112,0.852,0.020,0.016,0.000,0.000
00058,2.131,-0.436,5.397,0.178,0.773,0.022,0.026,0.000,0.000
00059,2.071,-0.567,5.057,0.207,0.747,0.031,0.015,0.000,0.000
00060,2.016,-0.706,4.740,0.182,0.779,0.028,0.010,0.000,0.000
00061,1.944,-0.736,4.294,0.173,0.793,0.025,0.008,0.000,0.000
00062,1.864,-0.708,3.912,0.168,0.800,0.025,0.007,0.000,0.000
00063,1.788,-0.796,3.454,0.163,0.809,0.021,0.007,0.000,0.000
00064,1.718,-0.604,2.999,0.174,0.800,0.019,0.008,0.000,0.000
00065,1.658,-0.484,2.219,0.210,0.757,0.025,0.009,0.000,0.000
00066,1.612,-0.485,1.679,0.226,0.738,0.027,0.009,0.000,0.000
00067,1.562,-0.543,1.321,0.178,0.793,0.021,0.007,0.000,0.000
00068,1.503,-0.538,1.161,0.156,0.814,0.024,0.005,0.000,0.000
00069,1.446,-0.537,1.201,0.172,0.798,0.023,0.006,0.000,0.000
00070,1.401,-0.409,0.949,0.079,0.908,0.010,0.003,0.000,0.000
00071,1.346,-0.551,0.558,0.069,0.920,0.008,0.003,0.000,0.000
00072,1.286,-0.654,0.420,0.076,0.913,0.008,0.003,0.000,0.000
00073,1.214,-0.774,0.420,0.059,0.933,0.005,0.003,0.000,0.000
00074,1.132,-0.704,0.082,0.051,0.943,0.005,0.002,0.000,0.000
00075,1.071,-0.452,0.231,0.048,0.945,0.004,0.002,0.000,0.000
00076,1.036,-0.209,0.125,0.044,0.950,0.003,0.002,0.000,0.000
00077,1.014,-0.278,0.006,0.055,0.939,0.004,0.002,0.000,0.000
00078,0.980,-0.371,0.138,0.038,0.957,0.003,0.002,0.000,0.000
00079,0.921,-0.691,0.236,0.035,0.961,0.002,0.001,0.000,0.000
00080,0.833,-1.004,0.116,0.027,0.970,0.002,0.001,0.000,0.000
