img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,-0.003,0.002,0.021,0.013,0.984,0.002,0.001,0.000,0.000
00001,-0.003,-0.002,-0.036,0.030,0.964,0.004,0.002,0.000,0.000
00002,-0.003,-0.005,0.027,0.052,0.937,0.006,0.005,0.000,0.000
00003,-0.004,-0.006,0.026,0.062,0.924,0.008,0.006,0.000,0.000
00004,-0.003,0.008,0.007,0.065,0.918,0.009,0.007,0.000,0.000
00005,-0.003,0.005,0.000,0.062,0.921,0.009,0.007,0.000,0.000
00006,-0.003,-0.010,0.007,0.059,0.925,0.008,0.008,0.000,0.000
00007,-0.004,0.003,-0.022,0.048,0.938,0.007,0.007,0.000,0.000
00008,-0.003,-0.006,0.025,0.037,0.951,0.005,0.006,0.000,0.000
00009,-0.003,0.002,0.026,0.030,0.960,0.004,0.006,0.000,0.000
00010,-0.004,-0.003,-0.003,0.025,0.966,0.003,0.006,0.000,0.000
00011,-0.003,0.008,-0.000,0.021,0.971,0.003,0.005,0.000,0.000
00012,-0.004,-0.010,-0.002,0.018,0.975,0.002,0.004,0.000,0.000
00013,-0.004,-0.005,-0.038,0.017,0.978,0.002,0.004,0.000,0.000
00014,-0.004,0.002,0.022,0.015,0.980,0.002,0.003,0.000,0.000
00015,-0.004,-0.010,0.026,0.014,0.981,0.002,0.003,0.000,0.000
00016,-0.004,0.005,-0.023,0.013,0.982,0.002,0.003,0.000,0.000
00017,-0.004,-0.009,0.009,0.012,0.984,0.002,0.003,0.000,0.000
00018,-0.004,0.005,0.028,0.012,0.985,0.001,0.002,0.000,0.000
00019,-0.004,-0.009,0.009,0.010,0.987,0.001,0.002,0.000,0.000
00020,-0.004,0.006,-0.005,0.010,0.987,0.001,0.002,0.000,0.000
00021,-0.005,-0.011,0.066,0.010,0.987,0.001,0.002,0.000,0.000
00022,-0.004,0.004,0.011,0.010,0.986,0.001,0.002,0.000,0.000
00023,-0.004,-0.003,-0.029,0.011,0.986,0.001,0.002,0.000,0.000
00024,-0.004,-0.005,0.016,0.011,0.986,0.001,0.002,0.000,0.000
00025,-0.004,-0.002,-0.020,0.011,0.985,0.001,0.002,0.000,0.000
