img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,10.696,0.042,0.190,0.017,0.979,0.002,0.001,0.000,0.000
00001,10.710,0.087,0.165,0.023,0.973,0.002,0.001,0.000,0.000
00002,10.726,0.191,-0.067,0.022,0.975,0.002,0.001,0.000,0.000
00003,10.726,-0.091,0.004,0.029,0.966,0.002,0.002,0.000,0.000
00004,10.717,-0.101,0.134,0.033,0.962,0.002,0.003,0.000,0.000
00005,10.702,-0.171,0.093,0.093,0.894,0.006,0.007,0.000,0.000
00006,10.683,-0.195,0.143,0.108,0.878,0.005,0.008,0.000,0.000
00007,10.664,-0.191,0.134,0.134,0.848,0.009,0.009,0.000,0.000
00008,10.640,-0.256,0.116,0.140,0.836,0.011,0.013,0.000,0.000
00009,10.622,-0.168,0.138,0.210,0.754,0.013,0.022,0.000,0.000
00010,10.598,-0.330,0.077,0.194,0.767,0.010,0.028,0.000,0.000
00011,10.571,-0.294,0.013,0.234,0.707,0.009,0.050,0.000,0.000
00012,10.534,-0.370,0.024,0.159,0.798,0.006,0.036,0.000,0.000
00013,10.506,-0.252,0.052,0.200,0.752,0.005,0.043,0.000,0.000
00014,10.481,-0.355,0.085,0.613,0.254,0.011,0.121,0.000,0.000
00015,10.446,-0.353,0.110,0.673,0.190,0.011,0.125,0.000,0.000
00016,10.412,-0.351,0.085,0.722,0.164,0.008,0.106,0.000,0.000
00017,10.380,-0.407,0.086,0.740,0.177,0.008,0.075,0.000,0.000
00018,10.330,-0.488,0.146,0.776,0.164,0.008,0.051,0.000,0.000
00019,10.284,-0.457,0.163,0.818,0.139,0.011,0.032,0.000,0.000
00020,10.243,-0.488,0.225,0.776,0.180,0.009,0.035,0.000,0.000
00021,10.226,-0.168,-0.152,0.777,0.181,0.008,0.033,0.000,0.000
00022,10.215,-0.092,-0.171,0.765,0.198,0.008,0.029,0.000,0.000
00023,10.206,-0.102,-0.000,0.743,0.227,0.011,0.019,0.000,0.000
00024,10.204,0.032,-0.058,0.745,0.224,0.012,0.019,0.000,0.000
00025,10.206,0.090,0.183,0.730,0.239,0.012,0.018,0.000,0.000
00026,10.217,0.239,0.421,0.713,0.251,0.010,0.025,0.000,0.000
00027,10.247,0.290,0.316,0.743,0.213,0.012,0.032,0.000,0.000
00028,10.277,0.300,0.318,0.742,0.206,0.013,0.039,0.000,0.000
00029,10.303,0.170,0.265,0.754,0.190,0.014,0.042,0.000,0.000
00030,10.328,0.229,0.470,0.737,0.212,0.018,0.032,0.000,0.000
00031,10.353,0.273,0.493,0.649,0.303,0.018,0.031,0.000,0.000
00032,10.389,0.351,0.550,0.518,0.445,0.018,0.019,0.000,0.000
00033,10.423,0.308,0.519,0.730,0.231,0.017,0.021,0.000,0.000
00034,10.461,0.338,0.381,0.858,0.087,0.022,0.032,0.000,0.000
00035,10.507,0.433,-0.083,0.856,0.089,0.021,0.034,0.000,0.000
00036,10.557,0.470,-0.641,0.854,0.094,0.024,0.027,0.000,0.000
00037,10.601,0.380,-0.979,0.851,0.092,0.024,0.033,0.000,0.000
00038,10.648,0.401,-1.192,0.743,0.192,0.023,0.042,0.000,0.000
00039,10.690,0.444,-1.354,0.709,0.232,0.021,0.037,0.000,0.000
00040,10.734,0.436,-1.260,0.784,0.163,0.017,0.036,0.000,0.000
00041,10.790,0.493,-1.383,0.771,0.172,0.017,0.040,0.000,0.000
00042,10.835,0.413,-1.292,0.788,0.158,0.020,0.034,0.000,0.000
00043,10.879,0.448,-1.262,0.772,0.172,0.018,0.038,0.000,0.000
00044,10.925,0.431,-1.141,0.809,0.134,0.015,0.042,0.000,0.000
00045,10.969,0.336,-1.030,0.738,0.203,0.016,0.043,0.000,0.000
00046,11.006,0.386,-0.767,0.751,0.201,0.012,0.036,0.000,0.000
00047,11.034,0.087,-0.746,0.687,0.264,0.011,0.038,0.000,0.000
00048,11.037,-0.044,-0.473,0.677,0.271,0.007,0.045,0.000,0.000
00049,11.034,-0.004,-0.186,0.715,0.238,0.007,0.040,0.000,0.000
00050,11.045,0.128,-0.305,0.758,0.203,0.007,0.032,0.000,0.000
00051,11.057,0.081,-0.511,0.790,0.178,0.008,0.024,0.000,0.000
00052,11.056,-0.123,-0.556,0.863,0.107,0.010,0.020,0.000,0.000
00053,11.042,-0.140,-0.076,0.899,0.073,0.010,0.017,0.000,0.000
00054,11.033,-0.093,0.142,0.912,0.061,0.010,0.016,0.000,0.000
00055,11.028,-0.034,0.353,0.916,0.058,0.011,0.015,0.000,0.000
00056,11.026,0.050,0.586,0.888,0.086,0.011,0.016,0.000,0.000
00057,11.024,-0.107,0.865,0.867,0.107,0.008,0.017,0.000,0.000
00058,11.020,-0.010,0.950,0.912,0.061,0.009,0.018,0.000,0.000
00059,11.025,0.032,0.981,0.915,0.050,0.007,0.028,0.000,0.000
00060,11.038,0.142,0.836,0.917,0.050,0.007,0.026,0.000,0.000
00061,11.047,0.049,0.901,0.911,0.056,0.007,0.026,0.000,0.000
00062,11.052,0.018,0.994,0.922,0.049,0.008,0.021,0.000,0.000
00063,11.061,0.125,1.133,0.928,0.033,0.007,0.033,0.000,0.000
00064,11.077,0.147,1.102,0.923,0.036,0.005,0.036,0.000,0.000
00065,11.094,0.125,1.037,0.930,0.039,0.006,0.026,0.000,0.000
