img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,2.791,0.248,-9.239,0.043,0.927,0.011,0.017,0.001,0.001
00001,2.815,0.181,-6.549,0.079,0.833,0.030,0.055,0.001,0.001
00002,2.851,0.385,-4.010,0.115,0.722,0.053,0.107,0.002,0.002
00003,2.906,0.627,-1.496,0.140,0.669,0.057,0.131,0.002,0.001
00004,2.976,0.686,0.869,0.163,0.619,0.060,0.155,0.002,0.001
00005,3.044,0.655,3.317,0.179,0.624,0.071,0.123,0.002,0.001
00006,3.106,0.699,6.254,0.241,0.530,0.106,0.119,0.002,0.001
00007,3.188,0.782,8.754,0.289,0.493,0.121,0.095,0.001,0.001
00008,3.277,0.936,10.315,0.324,0.474,0.115,0.085,0.001,0.001
00009,3.378,1.037,10.763,0.326,0.521,0.081,0.071,0.001,0.001
00010,3.500,1.141,11.093,0.227,0.686,0.056,0.029,0.000,0.000
00011,3.612,1.123,11.500,0.167,0.777,0.038,0.017,0.000,0.000
00012,3.726,1.159,11.081,0.180,0.769,0.032,0.019,0.000,0.000
00013,3.852,1.188,10.099,0.234,0.692,0.046,0.028,0.000,0.000
00014,3.974,1.252,8.892,0.252,0.631,0.095,0.021,0.000,0.000
00015,4.107,1.213,7.730,0.228,0.667,0.089,0.016,0.000,0.000
00016,4.234,1.278,6.922,0.218,0.683,0.083,0.015,0.000,0.000
00017,4.362,1.373,5.767,0.175,0.734,0.080,0.010,0.000,0.000
00018,4.515,1.397,4.539,0.204,0.685,0.101,0.010,0.000,0.000
00019,4.641,1.269,4.190,0.237,0.608,0.144,0.010,0.000,0.000
00020,4.781,1.283,4.521,0.213,0.639,0.138,0.010,0.000,0.000
00021,4.909,1.302,4.428,0.250,0.571,0.165,0.013,0.000,0.000
00022,5.037,1.141,4.389,0.273,0.509,0.205,0.012,0.000,0.000
00023,5.170,1.220,4.880,0.299,0.473,0.215,0.012,0.000,0.000
00024,5.286,1.181,4.887,0.292,0.490,0.205,0.012,0.000,0.000
00025,5.419,1.193,5.084,0.285,0.500,0.202,0.012,0.000,0.000
00026,5.540,1.221,4.791,0.292,0.473,0.224,0.011,0.000,0.000
00027,5.656,1.157,4.929,0.303,0.460,0.227,0.009,0.000,0.000
00028,5.787,1.270,4.623,0.288,0.479,0.224,0.009,0.000,0.000
00029,5.911,1.266,4.615,0.315,0.461,0.214,0.009,0.000,0.000
00030,6.044,1.232,4.470,0.314,0.488,0.188,0.009,0.000,0.000
00031,6.164,1.226,3.549,0.303,0.507,0.181,0.009,0.000,0.000
00032,6.287,1.226,2.620,0.324,0.455,0.212,0.009,0.000,0.000
00033,6.416,1.155,2.465,0.354,0.399,0.237,0.010,0.000,0.000
00034,6.525,1.088,2.480,0.399,0.257,0.334,0.009,0.000,0.000
00035,6.639,1.026,2.537,0.430,0.235,0.323,0.011,0.000,0.000
00036,6.740,1.050,2.895,0.427,0.310,0.250,0.013,0.000,0.000
00037,6.842,1.071,2.916,0.422,0.320,0.246,0.012,0.000,0.000
00038,6.964,1.166,2.965,0.417,0.297,0.275,0.011,0.000,0.000
00039,7.071,1.086,2.986,0.399,0.353,0.234,0.013,0.000,0.000
00040,7.178,0.886,2.994,0.407,0.367,0.210,0.017,0.000,0.000
00041,7.267,0.938,3.515,0.406,0.371,0.203,0.020,0.000,0.000
00042,7.357,0.901,3.630,0.352,0.421,0.206,0.020,0.000,0.000
00043,7.453,0.823,4.026,0.336,0.437,0.204,0.022,0.000,0.000
00044,7.564,0.880,4.788,0.312,0.475,0.189,0.023,0.000,0.000
00045,7.634,0.878,4.868,0.237,0.608,0.135,0.019,0.000,0.000
00046,7.721,0.832,5.070,0.206,0.650,0.123,0.020,0.000,0.000
00047,7.806,0.850,5.154,0.165,0.717,0.103,0.015,0.000,0.000
00048,7.901,0.891,5.354,0.154,0.733,0.099,0.014,0.000,0.000
00049,7.994,0.974,5.433,0.153,0.725,0.111,0.010,0.000,0.000
00050,8.099,0.980,5.195,0.155,0.712,0.123,0.009,0.000,0.000
00051,8.197,1.007,5.220,0.186,0.663,0.143,0.008,0.000,0.000
00052,8.298,1.046,4.856,0.206,0.597,0.189,0.008,0.000,0.000
00053,8.417,1.083,4.833,0.185,0.590,0.217,0.007,0.000,0.000
00054,8.525,1.086,4.643,0.173,0.612,0.209,0.006,0.000,0.000
00055,8.640,1.093,4.662,0.192,0.588,0.214,0.006,0.000,0.000
00056,8.754,1.224,4.470,0.214,0.565,0.215,0.006,0.000,0.000
00057,8.871,1.158,3.973,0.216,0.523,0.255,0.006,0.000,0.000
00058,9.004,1.198,3.743,0.252,0.428,0.314,0.006,0.000,0.000
00059,9.127,1.194,3.457,0.252,0.419,0.322,0.006,0.000,0.000
00060,9.242,1.079,3.052,0.307,0.327,0.358,0.008,0.000,0.000
00061,9.371,1.235,2.447,0.277,0.303,0.414,0.006,0.000,0.000
00062,9.504,1.360,1.723,0.326,0.256,0.411,0.006,0.000,0.000
00063,9.653,1.264,0.633,0.333,0.111,0.551,0.005,0.000,0.000
00064,9.779,1.207,0.237,0.340,0.145,0.509,0.006,0.000,0.000
00065,9.907,1.292,0.322,0.364,0.173,0.456,0.007,0.000,0.000
00066,10.043,1.080,0.721,0.313,0.196,0.484,0.007,0.000,0.000
00067,10.134,0.723,1.150,0.299,0.274,0.417,0.009,0.000,0.000
00068,10.184,0.259,1.775,0.273,0.313,0.404,0.010,0.000,0.000
00069,10.203,0.048,2.224,0.260,0.322,0.407,0.011,0.000,0.000
00070,10.196,-0.127,3.013,0.214,0.355,0.422,0.008,0.000,0.000
00071,10.192,0.022,4.199,0.231,0.303,0.458,0.008,0.000,0.000
00072,10.193,0.080,5.427,0.220,0.390,0.382,0.009,0.000,0.000
00073,10.211,0.265,6.207,0.236,0.386,0.366,0.011,0.000,0.000
00074,10.248,0.296,6.279,0.235,0.451,0.301,0.012,0.000,0.000
00075,10.265,0.037,5.895,0.333,0.331,0.315,0.020,0.000,0.000
00076,10.263,-0.004,5.212,0.338,0.332,0.308,0.022,0.000,0.000
00077,10.257,-0.132,4.093,0.329,0.378,0.269,0.024,0.000,0.000
00078,10.247,0.037,3.584,0.289,0.451,0.236,0.023,0.000,0.000
00079,10.245,-0.066,2.932,0.275,0.447,0.256,0.021,0.000,0.000
