img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,-0.003,-0.008,0.056,0.025,0.969,0.004,0.001,0.000,0.000
00001,-0.003,-0.003,-0.027,0.050,0.939,0.008,0.003,0.000,0.000
00002,-0.003,-0.002,-0.023,0.083,0.899,0.014,0.004,0.000,0.000
00003,-0.003,0.002,-0.027,0.096,0.885,0.013,0.006,0.000,0.000
00004,-0.003,0.005,0.015,0.092,0.891,0.011,0.007,0.000,0.000
00005,-0.003,-0.006,0.018,0.078,0.907,0.008,0.007,0.000,0.000
00006,-0.003,0.004,0.019,0.062,0.927,0.005,0.006,0.000,0.000
00007,-0.003,-0.011,-0.012,0.048,0.944,0.003,0.005,0.000,0.000
00008,-0.003,0.005,-0.023,0.036,0.958,0.002,0.004,0.000,0.000
00009,-0.003,-0.004,-0.014,0.028,0.968,0.001,0.003,0.000,0.000
00010,-0.003,0.004,0.032,0.022,0.975,0.001,0.002,0.000,0.000
00011,-0.003,-0.005,0.019,0.017,0.981,0.001,0.002,0.000,0.000
00012,-0.003,-0.001,0.024,0.014,0.984,0.001,0.001,0.000,0.000
00013,-0.003,-0.003,0.013,0.012,0.987,0.000,0.001,0.000,0.000
00014,-0.003,0.005,-0.019,0.010,0.989,0.000,0.001,0.000,0.000
00015,-0.003,0.003,-0.036,0.009,0.990,0.000,0.001,0.000,0.000
00016,-0.003,-0.002,-0.048,0.009,0.991,0.000,0.001,0.000,0.000
00017,-0.003,-0.003,0.036,0.008,0.991,0.000,0.001,0.000,0.000
00018,-0.003,-0.011,0.020,0.008,0.991,0.000,0.000,0.000,0.000
00019,-0.003,0.008,0.036,0.009,0.991,0.000,0.000,0.000,0.000
00020,-0.003,-0.009,-0.016,0.008,0.991,0.000,0.000,0.000,0.000
00021,-0.003,0.006,0.049,0.008,0.991,0.000,0.000,0.000,0.000
00022,-0.003,-0.005,0.014,0.008,0.991,0.000,0.000,0.000,0.000
00023,-0.002,-0.001,-0.033,0.008,0.991,0.000,0.000,0.000,0.000
00024,-0.002,0.001,0.001,0.008,0.991,0.000,0.000,0.000,0.000
00025,-0.002,0.003,-0.039,0.009,0.991,0.000,0.000,0.000,0.000
00026,-0.002,0.006,-0.017,0.008,0.991,0.000,0.000,0.000,0.000
00027,-0.001,-0.004,0.040,0.009,0.991,0.000,0.000,0.000,0.000
00028,-0.001,0.003,-0.028,0.009,0.991,0.000,0.000,0.000,0.000
00029,-0.001,-0.004,0.042,0.008,0.991,0.000,0.000,0.000,0.000
00030,-0.000,-0.000,-0.002,0.008,0.991,0.000,0.000,0.000,0.000
00031,-0.000,-0.002,-0.039,0.008,0.991,0.000,0.000,0.000,0.000
00032,0.000,0.008,-0.039,0.008,0.992,0.000,0.000,0.000,0.000
00033,0.000,-0.008,0.039,0.008,0.992,0.000,0.000,0.000,0.000
00034,0.001,0.004,-0.043,0.007,0.992,0.000,0.000,0.000,0.000
00035,0.001,-0.006,0.014,0.007,0.992,0.000,0.000,0.000,0.000
00036,0.001,0.009,-0.033,0.007,0.993,0.000,0.000,0.000,0.000
00037,0.001,-0.008,-0.010,0.007,0.993,0.000,0.000,0.000,0.000
00038,0.001,-0.006,0.020,0.007,0.993,0.000,0.000,0.000,0.000
00039,0.001,0.006,-0.002,0.006,0.993,0.000,0.000,0.000,0.000
00040,0.001,-0.015,-0.028,0.007,0.993,0.000,0.000,0.000,0.000
00041,0.001,0.008,-0.012,0.007,0.993,0.000,0.000,0.000,0.000
00042,0.001,-0.007,-0.031,0.008,0.991,0.000,0.000,0.000,0.000
00043,0.001,0.002,-0.023,0.010,0.989,0.000,0.001,0.000,0.000
00044,0.001,-0.003,0.047,0.010,0.989,0.000,0.001,0.000,0.000
00045,0.001,0.005,-0.033,0.011,0.988,0.000,0.000,0.000,0.000
00046,0.001,0.006,-0.023,0.012,0.988,0.000,0.000,0.000,0.000
00047,0.001,-0.006,-0.042,0.012,0.987,0.000,0.000,0.000,0.000
00048,0.001,0.008,-0.018,0.012,0.988,0.000,0.000,0.000,0.000
00049,0.001,-0.005,0.014,0.012,0.988,0.000,0.000,0.000,0.000
00050,0.001,-0.001,-0.016,0.012,0.987,0.000,0.000,0.000,0.000
00051,0.001,-0.005,-0.015,0.012,0.987,0.000,0.000,0.000,0.000
00052,0.001,0.010,-0.046,0.013,0.986,0.000,0.000,0.000,0.000
00053,0.001,-0.008,0.026,0.012,0.987,0.000,0.001,0.000,0.000
00054,0.001,0.007,0.014,0.014,0.985,0.000,0.001,0.000,0.000
00055,0.001,-0.006,0.036,0.014,0.985,0.000,0.001,0.000,0.000
00056,0.001,-0.004,-0.014,0.013,0.986,0.000,0.000,0.000,0.000
00057,0.001,-0.001,-0.063,0.012,0.987,0.000,0.000,0.000,0.000
00058,0.001,0.004,-0.021,0.013,0.987,0.000,0.000,0.000,0.000
00059,0.001,-0.006,-0.009,0.011,0.988,0.000,0.000,0.000,0.000
00060,0.001,-0.010,-0.028,0.011,0.988,0.000,0.000,0.000,0.000
00061,0.001,0.011,-0.004,0.010,0.989,0.000,0.000,0.000,0.000
00062,0.001,-0.012,-0.009,0.011,0.989,0.000,0.000,0.000,0.000
00063,0.000,-0.003,-0.038,0.010,0.990,0.000,0.000,0.000,0.000
00064,0.000,0.004,-0.028,0.010,0.990,0.000,0.000,0.000,0.000
00065,0.001,0.005,0.029,0.009,0.990,0.000,0.000,0.000,0.000
00066,-0.000,-0.019,0.001,0.009,0.991,0.000,0.000,0.000,0.000
00067,-0.000,0.017,-0.032,0.009,0.991,0.000,0.000,0.000,0.000
00068,0.000,-0.001,0.043,0.009,0.990,0.000,0.000,0.000,0.000
00069,-0.000,-0.004,-0.016,0.009,0.991,0.000,0.000,0.000,0.000
00070,-0.001,-0.010,0.069,0.009,0.991,0.000,0.000,0.000,0.000
00071,-0.000,0.004,-0.003,0.009,0.991,0.000,0.000,0.000,0.000
00072,-0.001,-0.003,0.020,0.009,0.991,0.000,0.000,0.000,0.000
00073,-0.001,-0.006,0.015,0.010,0.990,0.000,0.000,0.000,0.000
00074,-0.001,0.012,-0.025,0.010,0.990,0.000,0.000,0.000,0.000
00075,-0.001,-0.009,0.022,0.010,0.989,0.000,0.000,0.000,0.000
00076,-0.002,-0.003,-0.021,0.011,0.988,0.000,0.000,0.000,0.000
00077,-0.003,-0.003,0.015,0.011,0.989,0.000,0.000,0.000,0.000
00078,-0.002,0.008,0.018,0.011,0.988,0.000,0.000,0.000,0.000
00079,-0.003,-0.004,-0.041,0.011,0.988,0.000,0.000,0.000,0.000
00080,-0.003,0.000,-0.018,0.010,0.989,0.000,0.000,0.000,0.000
00081,-0.003,0.003,-0.014,0.009,0.991,0.000,0.000,0.000,0.000
00082,-0.003,-0.011,0.012,0.062,0.936,0.001,0.001,0.000,0.000
00083,-0.003,-0.001,-0.014,0.137,0.859,0.002,0.002,0.000,0.000
00084,-0.003,-0.004,0.041,0.185,0.810,0.003,0.002,0.000,0.000
00085,-0.003,0.006,-0.016,0.194,0.801,0.003,0.003,0.000,0.000
00086,-0.003,-0.012,0.001,0.171,0.823,0.002,0.003,0.000,0.000
00087,-0.004,0.008,-0.011,0.141,0.855,0.002,0.002,0.000,0.000
00088,-0.003,-0.005,0.010,0.140,0.856,0.002,0.002,0.000,0.000
00089,-0.004,-0.001,0.004,0.135,0.861,0.002,0.002,0.000,0.000
00090,-0.004,0.003,0.028,0.097,0.899,0.001,0.002,0.000,0.000
00091,-0.003,0.005,-0.001,0.096,0.901,0.001,0.002,0.000,0.000
00092,-0.003,-0.008,0.027,0.080,0.918,0.001,0.001,0.000,0.000
00093,-0.004,-0.010,-0.019,0.075,0.923,0.001,0.001,0.000,0.000
00094,-0.003,0.013,-0.012,0.067,0.931,0.001,0.001,0.000,0.000
00095,-0.003,-0.015,0.022,0.062,0.937,0.001,0.001,0.000,0.000
00096,-0.004,0.003,-0.030,0.053,0.946,0.001,0.001,0.000,0.000
00097,-0.004,-0.004,-0.018,0.056,0.943,0.001,0.001,0.000,0.000
00098,-0.003,0.006,-0.003,0.047,0.952,0.001,0.001,0.000,0.000
00099,-0.003,-0.008,-0.031,0.038,0.961,0.001,0.001,0.000,0.000
00100,-0.003,0.002,0.018,0.033,0.966,0.000,0.001,0.000,0.000
00101,-0.003,0.003,0.002,0.033,0.966,0.000,0.001,0.000,0.000
