img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,4.603,0.810,-24.699,0.014,0.980,0.003,0.003,0.000,0.000
00001,4.688,0.749,-24.506,0.018,0.970,0.004,0.008,0.000,0.000
00002,4.765,0.774,-25.248,0.042,0.900,0.010,0.048,0.000,0.000
00003,4.838,0.653,-25.795,0.065,0.716,0.016,0.202,0.001,0.001
00004,4.901,0.616,-25.825,0.055,0.614,0.014,0.317,0.001,0.001
00005,4.967,0.730,-25.432,0.070,0.441,0.021,0.467,0.001,0.001
00006,5.054,0.782,-25.488,0.104,0.243,0.020,0.632,0.001,0.001
00007,5.145,1.088,-24.699,0.148,0.211,0.012,0.627,0.001,0.001
00008,5.228,0.853,-23.368,0.220,0.188,0.008,0.583,0.001,0.001
00009,5.299,0.622,-22.021,0.321,0.222,0.006,0.451,0.001,0.000
00010,5.369,0.621,-20.234,0.435,0.185,0.005,0.374,0.000,0.000
00011,5.428,0.624,-18.443,0.547,0.138,0.005,0.309,0.000,0.000
00012,5.517,0.915,-16.699,0.577,0.081,0.005,0.337,0.000,0.000
00013,5.621,1.156,-15.202,0.647,0.061,0.006,0.286,0.000,0.000
00014,5.725,1.032,-13.545,0.660,0.050,0.005,0.284,0.000,0.000
00015,5.823,0.861,-12.195,0.731,0.044,0.005,0.219,0.000,0.000
00016,5.902,0.846,-10.798,0.730,0.064,0.005,0.200,0.000,0.000
00017,5.981,0.856,-9.547,0.787,0.084,0.007,0.122,0.000,0.000
00018,6.067,0.951,-8.114,0.764,0.112,0.009,0.115,0.000,0.000
00019,6.163,1.031,-6.189,0.758,0.136,0.013,0.093,0.000,0.000
00020,6.274,1.029,-4.395,0.731,0.158,0.017,0.094,0.000,0.000
00021,6.377,0.989,-3.004,0.708,0.195,0.021,0.076,0.000,0.000
00022,6.478,1.035,-1.699,0.744,0.178,0.024,0.053,0.000,0.000
00023,6.586,0.975,-0.671,0.795,0.133,0.026,0.046,0.000,0.000
00024,6.686,1.030,0.059,0.813,0.117,0.032,0.038,0.000,0.000
00025,6.794,1.173,0.587,0.801,0.131,0.041,0.028,0.000,0.000
00026,6.922,1.201,0.865,0.774,0.158,0.044,0.025,0.000,0.000
00027,7.039,1.168,0.906,0.825,0.120,0.036,0.019,0.000,0.000
00028,7.155,1.183,0.937,0.851,0.109,0.023,0.016,0.000,0.000
00029,7.265,1.062,1.178,0.809,0.160,0.017,0.014,0.000,0.000
00030,7.358,0.770,1.985,0.856,0.120,0.012,0.011,0.000,0.000
00031,7.413,0.446,2.200,0.942,0.038,0.010,0.010,0.000,0.000
00032,7.439,0.154,2.490,0.942,0.040,0.008,0.010,0.000,0.000
00033,7.443,0.071,2.988,0.940,0.044,0.008,0.009,0.000,0.000
00034,7.445,0.099,3.207,0.925,0.058,0.007,0.009,0.000,0.000
00035,7.447,0.050,3.625,0.912,0.074,0.006,0.008,0.000,0.000
00036,7.449,0.046,3.849,0.944,0.043,0.007,0.006,0.000,0.000
00037,7.457,0.051,3.269,0.923,0.064,0.008,0.005,0.000,0.000
00038,7.462,0.012,2.540,0.933,0.055,0.008,0.004,0.000,0.000
00039,7.479,0.112,1.721,0.910,0.078,0.008,0.004,0.000,0.000
00040,7.508,0.295,1.391,0.882,0.106,0.008,0.004,0.000,0.000
00041,7.547,0.337,0.648,0.872,0.117,0.007,0.004,0.000,0.000
00042,7.576,0.254,0.343,0.841,0.148,0.007,0.004,0.000,0.000
00043,7.593,0.354,-0.164,0.834,0.156,0.006,0.004,0.000,0.000
00044,7.604,0.318,-0.688,0.827,0.163,0.006,0.004,0.000,0.000
00045,7.630,0.409,-0.204,0.732,0.259,0.005,0.004,0.000,0.000
00046,7.677,0.562,-0.450,0.707,0.285,0.004,0.003,0.000,0.000
00047,7.726,0.448,-0.721,0.538,0.456,0.003,0.003,0.000,0.000
00048,7.763,0.333,-0.659,0.363,0.633,0.002,0.002,0.000,0.000
00049,7.788,0.230,-0.574,0.490,0.505,0.002,0.002,0.000,0.000
00050,7.819,0.347,-0.357,0.662,0.332,0.003,0.003,0.000,0.000
00051,7.867,0.486,-0.126,0.536,0.458,0.002,0.003,0.000,0.000
00052,7.921,0.495,-0.128,0.574,0.420,0.003,0.002,0.000,0.000
00053,7.973,0.552,0.165,0.556,0.439,0.003,0.002,0.000,0.000
00054,8.029,0.490,0.527,0.561,0.434,0.003,0.002,0.000,0.000
00055,8.086,0.549,0.556,0.492,0.503,0.003,0.002,0.000,0.000
00056,8.139,0.570,0.591,0.499,0.496,0.002,0.003,0.000,0.000
00057,8.193,0.598,0.717,0.625,0.370,0.003,0.003,0.000,0.000
00058,8.259,0.595,0.956,0.739,0.255,0.003,0.003,0.000,0.000
00059,8.319,0.574,1.001,0.682,0.312,0.003,0.003,0.000,0.000
00060,8.375,0.497,0.845,0.579,0.416,0.003,0.002,0.000,0.000
00061,8.404,0.164,0.596,0.619,0.375,0.003,0.003,0.000,0.000
00062,8.406,-0.226,0.711,0.693,0.300,0.004,0.003,0.000,0.000
00063,8.397,-0.030,0.797,0.731,0.261,0.005,0.003,0.000,0.000
00064,8.416,0.514,0.901,0.742,0.250,0.005,0.003,0.000,0.000
00065,8.453,0.423,0.713,0.820,0.172,0.006,0.003,0.000,0.000
00066,8.480,-0.154,0.615,0.801,0.191,0.005,0.003,0.000,0.000
00067,8.485,0.055,0.990,0.790,0.202,0.005,0.003,0.000,0.000
00068,8.474,-0.120,1.025,0.794,0.198,0.005,0.003,0.000,0.000
00069,8.472,0.001,0.817,0.734,0.257,0.006,0.004,0.000,0.000
00070,8.504,0.344,0.666,0.725,0.265,0.005,0.004,0.000,0.000
00071,8.531,0.307,0.341,0.649,0.341,0.006,0.004,0.000,0.000
00072,8.567,0.348,-0.025,0.639,0.351,0.006,0.004,0.000,0.000
00073,8.614,0.523,-0.170,0.811,0.177,0.008,0.004,0.000,0.000
00074,8.666,0.401,-0.889,0.750,0.239,0.007,0.004,0.000,0.000
00075,8.705,0.317,-0.991,0.738,0.250,0.008,0.004,0.000,0.000
00076,8.732,0.085,-0.910,0.730,0.258,0.008,0.005,0.000,0.000
00077,8.751,-0.001,-0.821,0.832,0.153,0.009,0.006,0.000,0.000
00078,8.782,0.580,-0.448,0.834,0.152,0.008,0.006,0.000,0.000
00079,8.807,0.134,-0.355,0.789,0.198,0.008,0.006,0.000,0.000
00080,8.810,-0.211,-0.460,0.762,0.225,0.008,0.006,0.000,0.000
00081,8.804,-0.220,-0.068,0.790,0.196,0.008,0.006,0.000,0.000
00082,8.801,0.118,0.026,0.796,0.190,0.008,0.006,0.000,0.000
00083,8.814,0.240,0.040,0.825,0.161,0.008,0.006,0.000,0.000
00084,8.837,0.357,0.160,0.852,0.134,0.009,0.005,0.000,0.000
00085,8.854,0.211,0.321,0.889,0.098,0.008,0.005,0.000,0.000
00086,8.862,-0.007,0.010,0.895,0.090,0.010,0.005,0.000,0.000
00087,8.845,-0.162,-0.082,0.891,0.096,0.007,0.005,0.000,0.000
00088,8.813,-0.501,-0.134,0.916,0.072,0.006,0.006,0.000,0.000
