img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,10.250,-0.780,1.163,0.011,0.987,0.002,0.001,0.000,0.000
00001,10.161,-0.963,0.936,0.112,0.872,0.012,0.004,0.000,0.000
00002,10.056,-1.156,1.157,0.246,0.723,0.021,0.010,0.000,0.000
00003,9.921,-1.280,1.096,0.261,0.706,0.018,0.014,0.000,0.000
00004,9.784,-1.328,0.889,0.247,0.717,0.018,0.018,0.000,0.000
00005,9.660,-1.036,0.938,0.258,0.699,0.021,0.022,0.000,0.000
00006,9.560,-1.109,0.881,0.232,0.732,0.017,0.018,0.000,0.000
00007,9.455,-1.055,0.921,0.253,0.713,0.019,0.015,0.000,0.000
00008,9.334,-1.125,0.824,0.426,0.518,0.035,0.020,0.000,0.000
00009,9.233,-0.904,0.726,0.423,0.512,0.036,0.028,0.000,0.000
00010,9.133,-0.963,0.536,0.397,0.548,0.031,0.023,0.000,0.000
00011,9.035,-0.867,0.276,0.439,0.497,0.033,0.031,0.000,0.000
00012,8.936,-1.163,0.238,0.476,0.464,0.027,0.034,0.000,0.000
00013,8.841,-1.065,0.263,0.473,0.472,0.025,0.029,0.000,0.000
00014,8.739,-0.972,0.300,0.541,0.403,0.023,0.033,0.000,0.000
00015,8.622,-1.012,0.193,0.598,0.357,0.014,0.031,0.000,0.000
00016,8.541,-0.928,0.045,0.841,0.118,0.012,0.029,0.000,0.000
00017,8.436,-0.915,-0.174,0.907,0.062,0.012,0.019,0.000,0.000
00018,8.344,-0.779,0.514,0.904,0.067,0.014,0.015,0.000,0.000
00019,8.244,-1.097,0.225,0.905,0.073,0.010,0.012,0.000,0.000
00020,8.134,-1.007,-0.346,0.881,0.097,0.009,0.013,0.000,0.000
00021,8.024,-1.183,-0.177,0.895,0.088,0.007,0.010,0.000,0.000
00022,7.889,-1.291,-0.256,0.926,0.059,0.006,0.009,0.000,0.000
00023,7.742,-1.240,-0.140,0.949,0.038,0.006,0.007,0.000,0.000
00024,7.604,-1.469,0.001,0.973,0.013,0.007,0.007,0.000,0.000
00025,7.478,-1.006,0.258,0.974,0.014,0.005,0.006,0.000,0.000
00026,7.393,-0.621,0.092,0.964,0.024,0.007,0.006,0.000,0.000
00027,7.332,-0.667,-0.038,0.942,0.045,0.008,0.006,0.000,0.000
00028,7.282,-0.533,-0.057,0.914,0.073,0.008,0.005,0.000,0.000
00029,7.237,-0.440,-0.292,0.902,0.086,0.005,0.006,0.000,0.000
00030,7.185,-0.520,-0.199,0.901,0.087,0.003,0.008,0.000,0.000
00031,7.130,-0.580,-0.232,0.885,0.104,0.003,0.008,0.000,0.000
00032,7.078,-0.263,-0.106,0.888,0.102,0.003,0.007,0.000,0.000
00033,7.043,-0.155,-0.611,0.896,0.095,0.002,0.006,0.000,0.000
00034,7.008,-0.374,0.453,0.877,0.114,0.003,0.006,0.000,0.000
00035,6.978,-0.153,0.100,0.848,0.143,0.003,0.005,0.000,0.000
00036,6.941,-0.490,-0.596,0.850,0.141,0.003,0.006,0.000,0.000
00037,6.907,-0.120,-0.020,0.869,0.123,0.003,0.005,0.000,0.000
00038,6.885,-0.452,0.070,0.877,0.115,0.003,0.005,0.000,0.000
00039,6.852,-0.446,0.118,0.898,0.093,0.004,0.005,0.000,0.000
00040,6.812,-0.474,0.024,0.906,0.085,0.004,0.005,0.000,0.000
00041,6.749,-0.751,0.218,0.887,0.102,0.006,0.005,0.000,0.000
00042,6.699,-0.384,0.604,0.861,0.127,0.007,0.005,0.000,0.000
00043,6.687,0.048,0.282,0.816,0.172,0.006,0.005,0.000,0.000
00044,6.697,0.312,0.125,0.827,0.162,0.006,0.005,0.000,0.000
00045,6.684,-0.043,0.040,0.800,0.189,0.006,0.005,0.000,0.000
00046,6.672,-0.397,-0.045,0.781,0.208,0.005,0.006,0.000,0.000
00047,6.630,-0.545,-0.055,0.732,0.256,0.004,0.007,0.000,0.000
00048,6.574,-0.410,0.234,0.721,0.266,0.005,0.007,0.000,0.000
00049,6.538,-0.391,0.451,0.736,0.251,0.004,0.009,0.000,0.000
00050,6.527,0.007,0.493,0.758,0.228,0.004,0.010,0.000,0.000
00051,6.540,0.199,0.144,0.718,0.268,0.003,0.010,0.000,0.000
00052,6.554,0.040,-0.089,0.680,0.307,0.003,0.009,0.000,0.000
00053,6.575,0.224,0.102,0.638,0.351,0.003,0.008,0.000,0.000
00054,6.606,0.320,0.520,0.730,0.258,0.005,0.007,0.000,0.000
00055,6.622,0.166,0.262,0.705,0.283,0.007,0.005,0.000,0.000
00056,6.634,0.102,0.397,0.639,0.349,0.006,0.006,0.000,0.000
00057,6.663,0.345,0.287,0.649,0.339,0.005,0.007,0.000,0.000
00058,6.701,0.393,0.219,0.639,0.350,0.005,0.006,0.000,0.000
00059,6.744,0.412,0.432,0.687,0.301,0.005,0.006,0.000,0.000
00060,6.787,0.437,0.726,0.750,0.238,0.005,0.007,0.000,0.000
00061,6.835,0.485,0.401,0.764,0.223,0.005,0.008,0.000,0.000
00062,6.896,0.589,0.357,0.788,0.198,0.004,0.010,0.000,0.000
00063,6.965,0.703,0.619,0.794,0.192,0.004,0.010,0.000,0.000
00064,7.036,0.700,0.341,0.758,0.229,0.004,0.008,0.000,0.000
00065,7.107,0.653,0.264,0.761,0.226,0.004,0.008,0.000,0.000
00066,7.191,0.764,0.291,0.672,0.317,0.004,0.007,0.000,0.000
00067,7.283,1.043,0.086,0.655,0.335,0.003,0.007,0.000,0.000
00068,7.392,1.049,-0.072,0.601,0.389,0.003,0.006,0.000,0.000
00069,7.511,1.114,-0.124,0.511,0.482,0.003,0.005,0.000,0.000
00070,7.615,0.989,-0.306,0.598,0.394,0.003,0.004,0.000,0.000
00071,7.710,0.946,-0.144,0.859,0.132,0.004,0.005,0.000,0.000
00072,7.803,0.705,-0.074,0.910,0.081,0.004,0.005,0.000,0.000
00073,7.869,0.527,-0.284,0.911,0.080,0.005,0.005,0.000,0.000
00074,7.897,0.318,-0.319,0.920,0.070,0.004,0.006,0.000,0.000
00075,7.924,0.109,-0.353,0.924,0.066,0.004,0.006,0.000,0.000
00076,7.932,0.013,-0.244,0.922,0.069,0.003,0.006,0.000,0.000
00077,7.933,-0.035,-0.286,0.927,0.064,0.003,0.006,0.000,0.000
00078,7.919,-0.244,-0.342,0.916,0.076,0.003,0.005,0.000,0.000
00079,7.897,-0.280,-0.217,0.905,0.087,0.002,0.005,0.000,0.000
00080,7.870,-0.177,-0.448,0.871,0.123,0.002,0.004,0.000,0.000
00081,7.847,-0.170,-0.451,0.822,0.172,0.002,0.004,0.000,0.000
00082,7.825,-0.162,-0.526,0.785,0.209,0.002,0.004,0.000,0.000
00083,7.806,-0.197,-0.654,0.739,0.255,0.002,0.004,0.000,0.000
00084,7.778,-0.292,-0.647,0.762,0.232,0.002,0.004,0.000,0.000
00085,7.746,-0.283,-0.873,0.729,0.265,0.002,0.004,0.000,0.000
00086,7.716,-0.335,-0.898,0.759,0.235,0.002,0.004,0.000,0.000
00087,7.686,-0.238,-0.863,0.786,0.208,0.002,0.005,0.000,0.000
00088,7.667,-0.195,-1.033,0.782,0.212,0.002,0.005,0.000,0.000
00089,7.643,-0.193,-1.004,0.776,0.217,0.001,0.005,0.000,0.000
00090,7.622,-0.191,-1.024,0.763,0.231,0.001,0.005,0.000,0.000
00091,7.598,-0.253,-1.067,0.808,0.186,0.001,0.005,0.000,0.000
00092,7.566,-0.335,-1.056,0.793,0.200,0.001,0.005,0.000,0.000
00093,7.538,-0.274,-1.028,0.795,0.199,0.001,0.005,0.000,0.000
00094,7.507,-0.326,-0.877,0.787,0.208,0.001,0.004,0.000,0.000
00095,7.479,-0.216,-0.894,0.816,0.179,0.002,0.004,0.000,0.000
00096,7.463,-0.136,-0.872,0.810,0.184,0.002,0.004,0.000,0.000
00097,7.452,-0.122,-0.775,0.850,0.144,0.002,0.004,0.000,0.000
00098,7.439,-0.157,-0.687,0.867,0.127,0.002,0.004,0.000,0.000
00099,7.420,-0.213,-0.493,0.828,0.166,0.002,0.004,0.000,0.000
00100,7.405,-0.021,-0.400,0.822,0.172,0.003,0.004,0.000,0.000
00101,7.407,0.103,-0.089,0.738,0.255,0.002,0.004,0.000,0.000
00102,7.424,0.217,-0.047,0.746,0.247,0.002,0.004,0.000,0.000
00103,7.446,0.182,-0.072,0.727,0.267,0.002,0.005,0.000,0.000
00104,7.465,0.172,0.172,0.653,0.341,0.002,0.004,0.000,0.000
00105,7.491,0.303,0.236,0.636,0.356,0.002,0.006,0.000,0.000
00106,7.531,0.376,0.232,0.565,0.427,0.002,0.005,0.000,0.000
00107,7.571,0.379,0.258,0.464,0.530,0.002,0.004,0.000,0.000
00108,7.616,0.459,0.152,0.493,0.502,0.002,0.004,0.000,0.000
00109,7.662,0.376,0.147,0.460,0.534,0.002,0.004,0.000,0.000
00110,7.701,0.389,0.128,0.449,0.546,0.002,0.003,0.000,0.000
00111,7.745,0.453,0.068,0.572,0.422,0.002,0.004,0.000,0.000
00112,7.796,0.498,0.131,0.776,0.217,0.003,0.004,0.000,0.000
00113,7.846,0.500,0.207,0.821,0.171,0.003,0.004,0.000,0.000
00114,7.900,0.547,0.044,0.833,0.160,0.003,0.004,0.000,0.000
00115,7.966,0.598,-0.010,0.840,0.152,0.003,0.005,0.000,0.000
00116,8.033,0.650,-0.063,0.843,0.149,0.003,0.005,0.000,0.000
00117,8.100,0.702,-0.117,0.829,0.162,0.003,0.005,0.000,0.000
00118,8.148,0.575,-0.222,0.854,0.137,0.003,0.006,0.000,0.000
00119,8.217,0.632,0.067,0.897,0.094,0.003,0.006,0.000,0.000
00120,8.284,0.706,-0.147,0.882,0.109,0.003,0.006,0.000,0.000
00121,8.362,0.743,-0.273,0.883,0.108,0.003,0.006,0.000,0.000
00122,8.430,0.635,-0.076,0.884,0.107,0.003,0.006,0.000,0.000
00123,8.488,0.417,-0.177,0.900,0.092,0.003,0.005,0.000,0.000
00124,8.513,0.101,-0.123,0.886,0.105,0.003,0.005,0.000,0.000
00125,8.527,0.085,-0.212,0.828,0.164,0.003,0.005,0.000,0.000
00126,8.538,0.053,-0.060,0.838,0.154,0.004,0.005,0.000,0.000
00127,8.540,-0.035,-0.079,0.824,0.167,0.004,0.005,0.000,0.000
00128,8.536,-0.165,-0.127,0.792,0.199,0.004,0.005,0.000,0.000
00129,8.518,-0.277,-0.225,0.800,0.191,0.004,0.005,0.000,0.000
00130,8.495,-0.242,-0.228,0.855,0.135,0.004,0.006,0.000,0.000
00131,8.475,-0.134,-0.185,0.845,0.145,0.004,0.007,0.000,0.000
00132,8.460,-0.169,-0.048,0.841,0.148,0.004,0.007,0.000,0.000
00133,8.441,-0.197,-0.087,0.794,0.195,0.003,0.008,0.000,0.000
00134,8.418,-0.285,-0.772,0.741,0.248,0.003,0.009,0.000,0.000
00135,8.380,-0.346,-0.798,0.713,0.276,0.002,0.008,0.000,0.000
00136,8.351,-0.287,-0.613,0.789,0.200,0.002,0.008,0.000,0.000
00137,8.326,-0.252,-0.655,0.881,0.110,0.002,0.007,0.000,0.000
00138,8.294,-0.361,-0.642,0.927,0.065,0.002,0.007,0.000,0.000
00139,8.261,-0.342,-0.472,0.941,0.051,0.002,0.006,0.000,0.000
00140,8.228,-0.386,-0.489,0.937,0.055,0.002,0.005,0.000,0.000
00141,8.201,-0.417,-0.524,0.906,0.086,0.002,0.006,0.000,0.000
00142,8.181,-0.235,-0.286,0.882,0.109,0.003,0.006,0.000,0.000
00143,8.165,-0.229,-0.253,0.876,0.116,0.003,0.004,0.000,0.000
00144,8.149,-0.222,-0.221,0.863,0.129,0.004,0.004,0.000,0.000
00145,8.135,-0.040,-0.012,0.742,0.250,0.003,0.004,0.000,0.000
00146,8.128,-0.094,0.106,0.675,0.318,0.003,0.005,0.000,0.000
00147,8.123,-0.011,0.148,0.655,0.336,0.002,0.007,0.000,0.000
00148,8.117,-0.139,0.372,0.620,0.372,0.002,0.006,0.000,0.000
00149,8.111,-0.169,0.558,0.590,0.403,0.002,0.005,0.000,0.000
00150,8.115,0.124,0.578,0.585,0.408,0.002,0.004,0.000,0.000
00151,8.123,0.122,0.564,0.684,0.309,0.003,0.005,0.000,0.000
00152,8.131,-0.089,0.382,0.687,0.306,0.003,0.004,0.000,0.000
00153,8.140,0.073,0.231,0.701,0.292,0.003,0.003,0.000,0.000
00154,8.141,-0.017,0.444,0.652,0.341,0.003,0.003,0.000,0.000
00155,8.146,0.068,0.634,0.849,0.144,0.003,0.004,0.000,0.000
00156,8.157,0.065,0.684,0.886,0.106,0.004,0.005,0.000,0.000
00157,8.159,-0.009,0.790,0.860,0.132,0.004,0.004,0.000,0.000
00158,8.154,-0.025,0.796,0.880,0.112,0.004,0.005,0.000,0.000
00159,8.151,-0.002,0.600,0.903,0.087,0.004,0.006,0.000,0.000
00160,8.145,-0.081,0.230,0.926,0.061,0.006,0.008,0.000,0.000
00161,8.137,-0.005,0.225,0.940,0.047,0.004,0.009,0.000,0.000
00162,8.130,-0.157,-0.273,0.925,0.060,0.004,0.010,0.000,0.000
00163,8.105,-0.397,-0.339,0.905,0.074,0.005,0.015,0.000,0.000
00164,8.066,-0.402,-0.229,0.915,0.063,0.005,0.017,0.000,0.000
00165,8.037,-0.274,-0.302,0.917,0.055,0.006,0.021,0.000,0.000
00166,8.023,-0.062,-0.086,0.908,0.067,0.006,0.019,0.000,0.000
00167,8.015,-0.286,-0.375,0.895,0.080,0.006,0.019,0.000,0.000
00168,7.999,-0.303,-0.553,0.859,0.116,0.007,0.017,0.000,0.000
00169,7.969,-0.289,-0.222,0.847,0.131,0.006,0.015,0.000,0.000
00170,7.942,-0.337,-0.307,0.867,0.110,0.005,0.018,0.000,0.000
00171,7.927,-0.107,-0.036,0.840,0.124,0.006,0.030,0.000,0.000
00172,7.928,-0.019,-0.192,0.831,0.126,0.005,0.037,0.000,0.000
00173,7.928,-0.127,-0.580,0.869,0.094,0.005,0.032,0.000,0.000
00174,7.916,-0.271,-0.069,0.901,0.067,0.004,0.028,0.000,0.000
