img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00000,-0.001,-0.229,-0.022,0.058,0.929,0.011,0.003,0.000,0.000
00001,-0.030,-0.320,-0.018,0.138,0.835,0.021,0.006,0.000,0.000
00002,-0.065,-0.318,0.040,0.233,0.727,0.031,0.008,0.000,0.000
00003,-0.076,0.076,0.022,0.257,0.705,0.029,0.009,0.000,0.000
00004,-0.063,0.108,0.009,0.249,0.718,0.024,0.008,0.000,0.000
00005,-0.061,-0.053,0.021,0.213,0.762,0.018,0.006,0.000,0.000
00006,-0.067,-0.043,-0.032,0.183,0.799,0.013,0.005,0.000,0.000
00007,-0.066,0.034,-0.002,0.162,0.825,0.009,0.004,0.000,0.000
00008,-0.063,0.010,-0.001,0.148,0.842,0.007,0.003,0.000,0.000
00009,-0.062,0.074,-0.065,0.118,0.875,0.004,0.002,0.000,0.000
00010,-0.041,0.265,0.021,0.097,0.898,0.003,0.002,0.000,0.000
00011,-0.011,0.311,-0.019,0.107,0.888,0.003,0.002,0.000,0.000
00012,0.020,0.305,-0.051,0.124,0.872,0.003,0.002,0.000,0.000
00013,0.053,0.294,-0.033,0.133,0.862,0.003,0.002,0.000,0.000
00014,0.082,0.286,0.000,0.152,0.844,0.002,0.002,0.000,0.000
00015,0.112,0.281,-0.070,0.207,0.788,0.003,0.002,0.000,0.000
00016,0.143,0.266,-0.090,0.243,0.752,0.002,0.002,0.000,0.000
00017,0.169,0.256,-0.031,0.316,0.679,0.002,0.003,0.000,0.000
00018,0.193,0.124,-0.008,0.455,0.539,0.003,0.003,0.000,0.000
00019,0.192,-0.133,-0.070,0.559,0.435,0.003,0.003,0.000,0.000
00020,0.165,-0.394,-0.010,0.578,0.416,0.003,0.003,0.000,0.000
00021,0.114,-0.512,0.035,0.580,0.413,0.003,0.003,0.000,0.000
00022,0.060,-0.591,-0.035,0.592,0.401,0.004,0.003,0.000,0.000
00023,-0.002,-0.655,-0.001,0.560,0.434,0.003,0.003,0.000,0.000
